Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2352.9339809593343,"0, 0, 20, 21, 0, 22, 0, 31, 35, 37, 38, 39, 36, 0, 26, 0, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 0, 67, 65, 63, 66, 69, 0, 89, 0, 23, 0, 24, 25, 27, 28, 0, 17, 19, 15, 16, 14, 12, 75, 0, 3, 4, 1, 0, 62, 74, 61, 68, 0, 87, 86, 83, 82, 84, 85, 88, 91, 0, 64, 0, 5, 7, 6, 0, 43, 44, 0, 29, 30, 0, 33, 0, 72, 0, 53, 56, 60, 0, 8, 9, 2, 0, 93, 0, 41, 40, 59, 0, 90, 0, 96, 95, 94, 92, 97, 100, 99, 0, 18, 0, 79, 0, 98, 73, 0, 13, 70, 80, 0, 57, 55, 54, 58, 0, 34, 0, 71, 0, 81, 78, 76, 77, 0, 32, 0",0.401,2352.93,36
1,2152.862342607914,"0, 0, 20, 23, 22, 21, 0, 25, 27, 28, 26, 0, 65, 63, 0, 10, 11, 0, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 86, 0, 67, 91, 0, 24, 30, 0, 35, 36, 34, 0, 4, 0, 87, 89, 0, 29, 0, 5, 3, 1, 75, 0, 48, 51, 50, 52, 49, 47, 0, 43, 41, 40, 44, 45, 0, 82, 0, 8, 9, 6, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 58, 0, 79, 0, 42, 46, 0, 83, 84, 85, 88, 0, 7, 2, 0, 37, 38, 39, 0, 13, 17, 15, 12, 0, 98, 77, 0, 18, 19, 16, 14, 0, 33, 0, 32, 31, 59, 0, 78, 76, 71, 70, 73, 80, 0, 53, 56, 60, 0, 81, 0",0.617,2152.86,33
3,2151.286828468902,"0, 0, 65, 0, 67, 66, 69, 0, 86, 89, 0, 20, 21, 0, 3, 0, 4, 0, 87, 85, 88, 91, 0, 23, 22, 0, 72, 61, 64, 68, 0, 7, 0, 29, 30, 26, 0, 28, 0, 24, 25, 27, 48, 51, 50, 52, 49, 47, 0, 5, 75, 0, 9, 6, 0, 90, 96, 95, 97, 99, 0, 63, 62, 74, 45, 0, 43, 42, 41, 40, 44, 46, 59, 0, 10, 11, 0, 58, 60, 0, 71, 70, 73, 77, 79, 80, 0, 2, 1, 0, 81, 78, 76, 82, 0, 13, 17, 18, 19, 16, 14, 12, 0, 8, 34, 0, 32, 33, 36, 0, 98, 94, 93, 0, 83, 84, 100, 0, 56, 0, 57, 55, 54, 53, 0, 31, 35, 37, 38, 39, 0, 15, 0, 92, 0",1.004,2151.29,34
4,1978.3361337238523,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 21, 0, 20, 22, 0, 5, 3, 1, 0, 50, 52, 49, 47, 0, 86, 0, 85, 88, 89, 91, 0, 24, 25, 27, 30, 28, 26, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 2, 0, 29, 34, 0, 87, 83, 82, 84, 80, 0, 10, 11, 0, 7, 6, 0, 45, 48, 51, 0, 43, 46, 0, 32, 33, 38, 0, 8, 4, 75, 0, 9, 0, 42, 41, 40, 44, 59, 0, 57, 55, 54, 53, 56, 58, 60, 0, 90, 97, 99, 0, 95, 94, 93, 0, 78, 76, 70, 73, 79, 0, 96, 92, 0, 31, 35, 37, 39, 36, 0, 81, 77, 0, 98, 100, 0, 71, 0",1.196,1978.34,30
5,1854.5351285552852,"0, 0, 62, 74, 72, 61, 64, 68, 66, 69, 0, 65, 0, 25, 27, 30, 28, 26, 0, 67, 63, 47, 0, 24, 22, 21, 0, 20, 29, 46, 45, 0, 7, 0, 6, 4, 2, 1, 75, 0, 23, 0, 18, 19, 15, 14, 0, 5, 3, 11, 0, 89, 91, 0, 42, 41, 40, 44, 48, 51, 50, 52, 49, 0, 10, 9, 0, 43, 59, 0, 8, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 96, 93, 97, 100, 99, 0, 33, 35, 37, 38, 39, 36, 34, 0, 85, 88, 0, 17, 0, 87, 86, 83, 84, 0, 31, 0, 90, 82, 0, 95, 94, 92, 0, 98, 12, 0, 13, 16, 0, 32, 0, 57, 55, 54, 53, 56, 58, 60, 0",1.381,1854.54,30
7,1845.7913721512086,"0, 0, 4, 2, 1, 75, 0, 43, 42, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 29, 0, 20, 22, 21, 0, 62, 74, 72, 61, 64, 69, 0, 67, 65, 63, 66, 0, 24, 25, 27, 23, 0, 17, 18, 19, 14, 0, 26, 0, 32, 33, 31, 35, 37, 38, 36, 34, 0, 5, 3, 7, 8, 9, 6, 0, 13, 15, 16, 12, 0, 55, 54, 53, 56, 58, 60, 59, 0, 87, 86, 85, 88, 89, 91, 0, 11, 0, 10, 0, 28, 0, 96, 95, 97, 100, 99, 0, 90, 83, 84, 0, 57, 82, 77, 79, 80, 0, 78, 76, 73, 0, 71, 70, 0, 68, 0, 98, 94, 93, 0, 30, 39, 51, 0, 81, 92, 0",1.753,1845.79,27
8,1788.6347707036773,"0, 0, 20, 21, 0, 63, 0, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 23, 22, 0, 8, 4, 0, 67, 65, 66, 69, 0, 72, 61, 64, 68, 0, 10, 11, 9, 6, 0, 24, 25, 27, 28, 26, 0, 3, 0, 75, 0, 7, 1, 0, 5, 2, 0, 43, 42, 54, 53, 56, 58, 60, 59, 0, 90, 89, 91, 0, 62, 74, 85, 88, 0, 29, 30, 34, 0, 96, 95, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 87, 86, 83, 82, 84, 0, 57, 55, 39, 36, 0, 100, 0, 32, 33, 31, 35, 37, 38, 51, 0, 98, 94, 92, 97, 79, 80, 0, 71, 70, 73, 77, 0, 81, 78, 76, 0",1.939,1788.63,27
10,1739.5191341143425,"0, 0, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 28, 26, 23, 21, 0, 20, 22, 0, 8, 9, 6, 4, 1, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 30, 0, 90, 91, 0, 7, 0, 57, 55, 53, 56, 58, 60, 59, 0, 2, 75, 0, 10, 11, 0, 43, 44, 0, 96, 95, 94, 93, 0, 25, 27, 29, 39, 34, 0, 98, 92, 97, 100, 99, 0, 87, 86, 83, 84, 85, 88, 89, 0, 41, 40, 66, 0, 17, 18, 19, 15, 16, 14, 12, 0, 3, 0, 33, 0, 5, 0, 35, 38, 0, 32, 31, 37, 36, 0, 81, 78, 76, 71, 70, 77, 79, 80, 0, 82, 73, 0, 13, 54, 0",2.304,1739.52,27
19,1668.0417824421304,"0, 0, 8, 0, 67, 65, 63, 68, 66, 69, 0, 6, 4, 1, 75, 0, 20, 22, 21, 0, 52, 49, 47, 0, 90, 86, 83, 84, 85, 88, 89, 91, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 41, 40, 44, 45, 48, 50, 0, 3, 7, 0, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 46, 51, 0, 62, 74, 61, 64, 0, 98, 96, 95, 94, 93, 97, 100, 99, 2, 0, 32, 33, 37, 38, 39, 36, 34, 0, 10, 11, 9, 0, 5, 0, 35, 0, 57, 59, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 72, 0, 13, 31, 0, 87, 82, 0, 81, 54, 53, 56, 58, 60, 0, 55, 92, 0",3.919,1668.04,25
21,1603.7274962342617,"0, 0, 72, 61, 64, 68, 66, 69, 0, 48, 51, 50, 52, 49, 47, 0, 23, 22, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 4, 1, 0, 67, 65, 63, 62, 74, 0, 5, 3, 7, 8, 9, 6, 75, 0, 43, 42, 41, 40, 44, 45, 0, 90, 89, 0, 13, 17, 18, 19, 15, 14, 12, 0, 10, 11, 2, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 85, 88, 91, 0, 82, 84, 0, 87, 86, 83, 38, 36, 34, 0, 53, 56, 58, 60, 0, 98, 100, 99, 0, 57, 55, 54, 59, 0, 32, 33, 35, 37, 39, 0, 31, 46, 0, 92, 93, 97, 0, 96, 95, 94, 16, 0",4.271,1603.73,22
