Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2296.050018300253,"0, 0, 74, 66, 69, 0, 20, 21, 0, 22, 0, 54, 0, 41, 40, 45, 0, 67, 65, 63, 64, 0, 23, 0, 90, 83, 82, 84, 85, 88, 89, 91, 0, 24, 26, 0, 48, 51, 50, 49, 47, 0, 3, 4, 75, 0, 5, 7, 8, 9, 6, 0, 25, 27, 28, 0, 43, 42, 44, 46, 52, 0, 61, 68, 1, 0, 62, 72, 0, 94, 93, 0, 10, 11, 100, 99, 0, 15, 16, 14, 12, 0, 29, 30, 34, 0, 70, 73, 77, 79, 0, 2, 0, 38, 0, 92, 97, 0, 87, 86, 0, 18, 0, 32, 33, 31, 35, 37, 39, 36, 0, 13, 17, 19, 0, 98, 96, 95, 0, 56, 58, 60, 59, 0, 53, 0, 55, 0, 57, 80, 0, 81, 78, 76, 71, 0",0.401,2296.05,35
1,2131.634229558322,"0, 0, 2, 1, 75, 0, 67, 65, 62, 72, 69, 0, 27, 0, 11, 9, 0, 23, 22, 21, 0, 79, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 20, 24, 25, 26, 0, 46, 45, 0, 5, 3, 4, 0, 43, 42, 41, 40, 44, 66, 0, 7, 8, 6, 0, 29, 30, 28, 0, 68, 0, 76, 0, 89, 0, 63, 61, 64, 51, 50, 0, 10, 39, 36, 34, 0, 49, 47, 0, 48, 52, 0, 90, 87, 86, 83, 82, 84, 85, 88, 91, 0, 14, 12, 0, 13, 17, 18, 19, 15, 16, 0, 33, 0, 74, 0, 60, 0, 81, 78, 71, 70, 73, 77, 80, 0, 31, 35, 37, 38, 0, 55, 0, 57, 59, 0, 98, 54, 53, 56, 58, 0, 32, 0",0.6,2131.63,33
2,2014.641821544504,"0, 0, 21, 0, 63, 0, 43, 42, 41, 40, 44, 45, 48, 50, 49, 47, 0, 11, 9, 0, 20, 22, 0, 26, 23, 0, 3, 7, 8, 10, 99, 0, 67, 65, 74, 72, 61, 64, 68, 0, 30, 28, 0, 13, 17, 18, 19, 16, 14, 12, 0, 62, 66, 69, 0, 91, 0, 5, 75, 0, 76, 73, 77, 79, 80, 0, 46, 51, 52, 0, 24, 25, 27, 29, 38, 0, 93, 0, 90, 88, 89, 0, 2, 1, 0, 98, 96, 95, 97, 100, 4, 0, 6, 0, 57, 59, 0, 87, 86, 84, 85, 0, 36, 34, 0, 55, 54, 53, 56, 58, 60, 0, 32, 33, 31, 35, 37, 39, 0, 83, 82, 0, 94, 92, 0, 15, 0, 78, 0, 81, 71, 70, 0",0.799,2014.64,32
3,1793.91319753255,"0, 0, 25, 27, 28, 26, 23, 22, 21, 0, 20, 24, 29, 30, 9, 6, 4, 0, 15, 16, 14, 12, 0, 75, 0, 63, 0, 2, 1, 0, 7, 0, 51, 50, 49, 47, 0, 90, 89, 91, 0, 8, 10, 11, 0, 41, 44, 45, 48, 52, 0, 5, 3, 95, 0, 31, 35, 38, 0, 74, 61, 64, 68, 69, 0, 67, 65, 66, 0, 62, 72, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 43, 42, 40, 46, 59, 0, 17, 18, 19, 0, 33, 37, 34, 0, 98, 96, 97, 100, 99, 0, 87, 86, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 0, 36, 0, 83, 82, 0, 13, 94, 92, 93, 0, 32, 39, 0",0.989,1793.91,28
4,1735.351855475096,"0, 0, 20, 21, 0, 67, 65, 63, 68, 69, 0, 23, 22, 0, 25, 27, 28, 26, 0, 51, 50, 49, 47, 0, 5, 3, 4, 75, 0, 7, 8, 10, 11, 9, 6, 2, 1, 0, 24, 29, 30, 45, 48, 0, 43, 42, 41, 40, 44, 46, 52, 0, 84, 85, 88, 89, 91, 0, 62, 66, 0, 74, 72, 61, 64, 0, 13, 17, 15, 16, 14, 12, 0, 90, 87, 86, 83, 82, 0, 99, 0, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 93, 0, 78, 76, 71, 73, 77, 79, 80, 0, 31, 35, 37, 38, 39, 36, 34, 0, 32, 33, 18, 19, 97, 100, 0, 70, 0, 57, 55, 0, 92, 0, 81, 0",1.179,1735.35,25
10,1536.4111348277438,"0, 0, 20, 21, 0, 62, 66, 69, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 43, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 46, 0, 67, 65, 63, 61, 64, 68, 0, 10, 11, 0, 74, 72, 0, 22, 0, 25, 27, 30, 28, 26, 23, 0, 5, 3, 86, 0, 98, 92, 93, 97, 100, 99, 0, 96, 95, 94, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 24, 29, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 90, 87, 84, 85, 0, 35, 37, 38, 39, 36, 34, 0, 42, 31, 0, 33, 0, 82, 0, 32, 83, 0",2.289,1536.41,24
20,1529.6414304752152,"0, 0, 96, 95, 94, 93, 0, 20, 21, 0, 43, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 74, 0, 67, 65, 63, 62, 66, 69, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 22, 0, 25, 27, 30, 28, 26, 23, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 5, 3, 99, 91, 0, 24, 29, 52, 0, 90, 86, 0, 10, 11, 100, 0, 84, 85, 88, 89, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 68, 0, 42, 46, 64, 0, 98, 92, 97, 0, 87, 83, 82, 0, 61, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 72, 0",4.042,1529.64,24
31,1528.7279720344404,"0, 0, 48, 51, 50, 52, 49, 47, 0, 68, 0, 20, 21, 0, 22, 0, 67, 65, 63, 62, 66, 69, 0, 11, 9, 6, 4, 2, 1, 75, 0, 43, 42, 41, 40, 44, 45, 0, 25, 27, 28, 26, 23, 0, 24, 29, 93, 0, 5, 3, 7, 8, 10, 0, 74, 72, 61, 64, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 17, 18, 19, 15, 16, 14, 12, 0, 46, 0, 13, 30, 34, 0, 98, 96, 95, 94, 92, 97, 100, 99, 0, 36, 0, 32, 33, 35, 37, 38, 39, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 82, 0, 31, 0, 83, 0",5.931,1528.73,24
32,1398.301967233615,"0, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 22, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 24, 25, 27, 28, 26, 23, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 10, 11, 0, 74, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 41, 0, 43, 42, 44, 0, 31, 35, 37, 38, 39, 36, 34, 0, 40, 0, 32, 33, 30, 0, 90, 72, 59, 0, 57, 55, 54, 53, 56, 58, 60, 0, 71, 73, 77, 79, 80, 0, 29, 0, 81, 78, 76, 70, 0",6.097,1398.3,22
34,1392.597177620353,"0, 0, 43, 42, 41, 45, 48, 51, 50, 49, 47, 0, 22, 21, 0, 26, 23, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 20, 24, 25, 27, 28, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 5, 3, 11, 0, 67, 65, 63, 62, 66, 69, 0, 68, 0, 46, 0, 40, 44, 52, 0, 10, 30, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 74, 72, 61, 64, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 29, 100, 99, 0, 98, 96, 95, 94, 92, 93, 97, 0, 17, 18, 0, 13, 0",6.431,1392.6,22
35,1207.9667303994336,"0, 0, 23, 22, 21, 0, 25, 27, 30, 28, 26, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 20, 24, 29, 50, 49, 47, 0, 43, 42, 46, 45, 48, 51, 52, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 7, 8, 99, 0, 67, 65, 63, 62, 66, 69, 0, 87, 86, 89, 91, 0, 32, 33, 37, 38, 39, 36, 34, 0, 90, 83, 82, 84, 85, 88, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 74, 72, 61, 64, 68, 0, 31, 35, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 40, 44, 0, 41, 0",6.598,1207.97,19
