Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2279.147212920141,"0, 0, 90, 89, 0, 66, 69, 0, 21, 0, 22, 0, 65, 0, 20, 26, 23, 0, 40, 0, 67, 72, 61, 64, 0, 63, 62, 68, 0, 52, 49, 47, 0, 3, 4, 0, 84, 88, 0, 44, 46, 51, 50, 0, 5, 1, 75, 0, 24, 25, 27, 28, 0, 42, 41, 0, 7, 6, 0, 43, 48, 0, 95, 94, 93, 97, 100, 99, 0, 10, 11, 0, 30, 0, 2, 0, 8, 9, 0, 74, 77, 79, 0, 35, 0, 34, 0, 98, 96, 92, 85, 0, 29, 36, 0, 91, 0, 87, 86, 83, 82, 0, 32, 33, 31, 37, 38, 39, 0, 18, 0, 45, 0, 81, 78, 76, 71, 70, 73, 80, 0, 13, 17, 15, 16, 14, 12, 0, 57, 55, 59, 0, 19, 58, 0, 54, 53, 56, 60, 0",0.4,2279.15,39
1,2182.1881624813577,"0, 0, 68, 0, 63, 0, 8, 2, 1, 75, 0, 51, 50, 0, 21, 0, 65, 0, 20, 24, 25, 27, 28, 26, 23, 22, 49, 47, 0, 42, 46, 45, 48, 0, 67, 66, 69, 0, 6, 0, 10, 11, 9, 4, 0, 7, 0, 95, 94, 93, 97, 100, 99, 0, 41, 40, 44, 59, 0, 91, 0, 84, 85, 88, 89, 0, 5, 3, 30, 0, 64, 0, 43, 52, 0, 62, 74, 61, 0, 33, 37, 38, 39, 34, 0, 29, 36, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 54, 58, 0, 90, 87, 86, 83, 82, 79, 0, 81, 78, 76, 77, 0, 72, 0, 57, 55, 53, 56, 60, 0, 98, 96, 92, 0, 32, 31, 35, 73, 80, 0, 70, 0, 71, 0",0.607,2182.19,33
2,2152.5682442618063,"0, 0, 2, 1, 75, 0, 20, 21, 0, 8, 9, 4, 0, 67, 65, 63, 66, 69, 0, 22, 0, 5, 3, 7, 6, 0, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 28, 26, 23, 0, 43, 41, 44, 46, 0, 19, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 64, 0, 74, 0, 40, 0, 11, 0, 18, 15, 16, 14, 12, 0, 10, 91, 0, 90, 87, 86, 89, 0, 82, 84, 85, 88, 0, 13, 17, 100, 99, 0, 68, 0, 57, 54, 53, 56, 58, 60, 59, 0, 79, 0, 62, 61, 0, 30, 0, 72, 0, 29, 0, 42, 0, 83, 0, 98, 96, 95, 93, 0, 55, 80, 0, 94, 92, 97, 0, 81, 78, 76, 73, 0, 71, 70, 77, 0",0.806,2152.57,35
3,2003.5223004166044,"0, 0, 20, 24, 28, 26, 23, 22, 0, 7, 8, 9, 2, 1, 75, 0, 21, 0, 30, 0, 43, 41, 44, 45, 48, 51, 50, 49, 47, 0, 3, 4, 0, 67, 65, 63, 74, 66, 69, 0, 6, 0, 62, 61, 64, 68, 0, 33, 31, 35, 37, 38, 39, 36, 34, 0, 5, 10, 11, 0, 42, 46, 59, 0, 29, 0, 90, 89, 0, 25, 27, 52, 0, 83, 82, 84, 85, 88, 0, 91, 0, 72, 0, 57, 55, 54, 56, 58, 60, 0, 87, 86, 71, 70, 73, 77, 79, 0, 13, 15, 16, 14, 12, 0, 40, 0, 18, 19, 0, 99, 0, 98, 96, 95, 97, 100, 0, 94, 92, 93, 0, 32, 0, 80, 0, 53, 0, 17, 0, 81, 78, 76, 0",0.999,2003.52,32
5,1923.9414294765788,"0, 0, 62, 72, 61, 64, 68, 0, 35, 37, 38, 39, 36, 34, 0, 22, 21, 0, 65, 0, 32, 33, 31, 47, 0, 20, 24, 25, 27, 28, 26, 23, 0, 41, 40, 44, 46, 45, 48, 51, 50, 52, 49, 0, 87, 86, 89, 91, 0, 58, 0, 10, 11, 9, 0, 4, 0, 8, 6, 2, 1, 75, 0, 43, 42, 66, 69, 0, 67, 63, 74, 0, 90, 97, 100, 99, 0, 3, 0, 81, 78, 76, 71, 73, 77, 79, 80, 0, 5, 7, 94, 93, 0, 29, 30, 60, 0, 17, 18, 19, 15, 16, 14, 12, 0, 13, 88, 0, 98, 92, 0, 83, 82, 84, 85, 0, 57, 55, 54, 53, 56, 59, 0, 95, 0, 70, 0, 96, 0",1.383,1923.94,28
6,1814.2802570570034,"0, 0, 67, 65, 63, 62, 74, 66, 69, 0, 5, 3, 7, 2, 1, 75, 0, 20, 23, 22, 21, 0, 72, 61, 64, 68, 50, 49, 47, 0, 9, 6, 4, 0, 24, 25, 27, 28, 26, 0, 10, 11, 99, 0, 42, 46, 45, 48, 51, 52, 0, 91, 0, 43, 41, 40, 44, 34, 0, 29, 30, 0, 17, 18, 19, 15, 16, 14, 12, 0, 31, 35, 38, 0, 8, 88, 89, 0, 98, 96, 95, 94, 93, 0, 90, 87, 86, 83, 82, 84, 85, 0, 37, 39, 36, 0, 32, 33, 77, 79, 0, 13, 97, 100, 0, 57, 55, 59, 0, 54, 53, 56, 58, 60, 80, 0, 81, 78, 76, 71, 70, 73, 0, 92, 0",1.573,1814.28,24
9,1795.3691181056402,"0, 0, 3, 4, 0, 20, 21, 0, 67, 65, 63, 74, 0, 25, 27, 28, 26, 23, 22, 0, 5, 7, 8, 9, 6, 2, 1, 75, 0, 42, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 24, 29, 30, 34, 0, 43, 46, 52, 0, 10, 11, 99, 0, 97, 0, 62, 66, 69, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 68, 0, 87, 86, 89, 91, 0, 90, 85, 88, 0, 17, 18, 19, 15, 16, 14, 12, 0, 70, 73, 77, 79, 80, 0, 72, 61, 64, 0, 55, 59, 0, 98, 96, 95, 94, 93, 0, 57, 54, 53, 56, 58, 60, 0, 84, 0, 100, 0, 83, 82, 0, 13, 92, 0, 81, 78, 76, 71, 0",2.131,1795.37,27
10,1714.8303923798662,"0, 0, 67, 65, 63, 62, 61, 64, 68, 66, 69, 47, 0, 34, 0, 6, 4, 0, 11, 9, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 20, 21, 0, 2, 1, 75, 0, 22, 0, 24, 25, 27, 28, 26, 23, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 89, 91, 0, 32, 33, 37, 38, 39, 36, 0, 7, 8, 10, 0, 43, 46, 45, 48, 51, 50, 52, 49, 0, 5, 3, 30, 0, 74, 72, 0, 92, 93, 97, 100, 99, 0, 29, 0, 41, 40, 44, 0, 42, 31, 35, 0, 98, 94, 0, 15, 16, 14, 12, 0, 90, 87, 86, 0, 17, 18, 19, 0, 13, 0, 95, 0, 96, 0",2.314,1714.83,28
14,1649.5465320920498,"0, 0, 20, 21, 0, 67, 65, 63, 62, 61, 64, 66, 69, 0, 28, 26, 23, 22, 0, 52, 49, 47, 0, 5, 3, 4, 0, 11, 9, 6, 0, 10, 2, 1, 75, 0, 29, 30, 0, 7, 8, 0, 25, 27, 0, 42, 41, 40, 44, 45, 48, 51, 50, 0, 68, 0, 24, 38, 0, 43, 46, 0, 74, 72, 0, 90, 87, 86, 89, 91, 0, 57, 55, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 92, 93, 97, 100, 99, 0, 98, 96, 95, 94, 0, 32, 33, 37, 39, 36, 34, 0, 54, 53, 56, 58, 60, 80, 0, 31, 35, 88, 0, 83, 82, 84, 85, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",3.03,1649.55,26
18,1644.4139893423644,"0, 0, 20, 22, 21, 0, 67, 65, 63, 74, 61, 64, 68, 66, 69, 0, 9, 6, 4, 0, 87, 86, 85, 88, 91, 0, 24, 25, 27, 28, 26, 23, 0, 10, 11, 0, 8, 0, 7, 0, 5, 3, 75, 0, 42, 46, 49, 47, 0, 43, 41, 40, 44, 45, 48, 51, 50, 52, 0, 90, 89, 0, 96, 95, 94, 93, 0, 62, 72, 59, 0, 54, 53, 56, 58, 60, 0, 29, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 2, 1, 0, 30, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 98, 97, 100, 0, 92, 0, 31, 35, 37, 38, 39, 36, 0, 32, 33, 0, 57, 55, 83, 82, 84, 0",3.747,1644.41,26
