Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2550.2426612694,"0, 0, 27, 13, 0, 92, 59, 96, 0, 26, 0, 69, 52, 31, 88, 62, 10, 32, 70, 1, 0, 28, 83, 60, 0, 53, 58, 0, 89, 0, 85, 37, 0, 95, 97, 0, 8, 18, 6, 94, 0, 40, 74, 0, 61, 93, 0, 75, 22, 41, 56, 43, 0, 87, 57, 0, 64, 84, 0, 12, 80, 0, 76, 77, 0, 73, 21, 0, 50, 3, 0, 5, 99, 91, 100, 0, 81, 0, 4, 55, 25, 0, 78, 79, 34, 35, 0, 66, 20, 0, 82, 48, 0, 2, 72, 23, 44, 86, 0, 11, 46, 0, 42, 15, 38, 16, 17, 0, 98, 14, 0, 68, 24, 0, 7, 0, 29, 0, 45, 36, 47, 19, 49, 0, 30, 90, 0, 54, 0, 9, 51, 0, 33, 71, 0, 63, 65, 39, 67, 0",0.404,2550.24,39
1,2386.1804634248892,"0, 0, 27, 31, 69, 1, 35, 0, 76, 77, 0, 89, 0, 53, 97, 0, 58, 0, 28, 26, 0, 40, 0, 87, 57, 0, 30, 20, 0, 91, 100, 0, 59, 93, 0, 8, 18, 60, 0, 12, 80, 0, 13, 0, 6, 37, 0, 96, 0, 52, 48, 0, 92, 98, 85, 0, 94, 0, 29, 24, 25, 0, 5, 84, 17, 0, 7, 88, 90, 32, 0, 95, 99, 16, 61, 86, 0, 11, 10, 70, 0, 33, 81, 9, 51, 0, 23, 56, 74, 0, 54, 55, 4, 0, 2, 72, 22, 41, 0, 63, 62, 19, 44, 38, 46, 0, 3, 68, 0, 45, 83, 82, 47, 36, 64, 49, 0, 75, 73, 21, 78, 79, 50, 0, 14, 42, 15, 43, 0, 67, 0, 66, 0, 65, 71, 34, 0, 39, 0",0.611,2386.18,38
2,2344.1915117527565,"0, 0, 28, 3, 68, 80, 0, 53, 89, 0, 27, 99, 96, 0, 69, 1, 0, 90, 32, 0, 18, 60, 0, 82, 83, 8, 46, 48, 0, 26, 74, 0, 100, 0, 95, 92, 59, 97, 37, 0, 91, 0, 42, 15, 57, 58, 0, 40, 13, 0, 6, 94, 93, 0, 30, 51, 9, 81, 79, 0, 12, 76, 77, 0, 52, 31, 7, 19, 0, 88, 62, 10, 70, 0, 39, 23, 56, 0, 67, 4, 54, 55, 25, 0, 98, 85, 0, 87, 0, 50, 0, 29, 34, 0, 24, 0, 61, 86, 0, 2, 21, 73, 0, 14, 44, 16, 84, 17, 0, 33, 78, 35, 0, 5, 75, 22, 41, 0, 45, 47, 36, 49, 0, 72, 38, 43, 0, 63, 71, 66, 20, 0, 11, 64, 0, 65, 0",0.813,2344.19,36
3,2204.9549496510886,"0, 0, 53, 58, 0, 27, 50, 0, 59, 92, 98, 37, 100, 93, 0, 28, 82, 8, 46, 48, 0, 61, 16, 91, 0, 13, 0, 40, 73, 0, 6, 96, 0, 89, 60, 0, 26, 74, 0, 87, 97, 0, 68, 80, 0, 22, 41, 35, 0, 52, 83, 18, 7, 49, 0, 69, 1, 70, 0, 94, 0, 76, 77, 0, 72, 39, 54, 4, 55, 25, 0, 2, 57, 43, 0, 33, 51, 9, 81, 78, 34, 66, 20, 0, 12, 3, 0, 62, 88, 10, 0, 65, 71, 30, 90, 32, 0, 95, 99, 85, 0, 23, 56, 0, 5, 84, 17, 0, 45, 47, 36, 11, 19, 64, 0, 21, 75, 44, 86, 0, 79, 24, 0, 42, 15, 14, 38, 67, 0, 31, 63, 29, 0",1.008,2204.95,32
12,2197.193182966787,"0, 0, 53, 58, 0, 28, 26, 0, 40, 6, 94, 0, 89, 60, 0, 27, 69, 1, 0, 30, 51, 79, 78, 68, 80, 0, 13, 0, 52, 31, 88, 62, 10, 0, 18, 7, 48, 0, 95, 92, 59, 93, 0, 12, 76, 77, 0, 3, 70, 0, 73, 21, 0, 45, 17, 0, 54, 4, 55, 25, 0, 22, 41, 56, 0, 96, 37, 0, 98, 85, 91, 100, 0, 87, 97, 0, 61, 16, 86, 0, 5, 84, 0, 39, 23, 75, 74, 0, 2, 57, 43, 0, 82, 8, 46, 0, 29, 24, 0, 65, 71, 35, 0, 99, 38, 0, 42, 15, 14, 44, 0, 50, 66, 20, 32, 0, 72, 67, 0, 33, 81, 9, 34, 0, 83, 36, 47, 19, 11, 49, 0, 63, 90, 0, 64, 0",2.753,2197.19,35
13,2160.5642247598043,"0, 0, 40, 58, 0, 53, 0, 27, 69, 1, 0, 26, 0, 28, 12, 76, 77, 0, 89, 60, 0, 31, 88, 18, 7, 49, 100, 0, 6, 94, 93, 0, 52, 82, 8, 46, 48, 0, 92, 59, 99, 96, 97, 0, 13, 0, 21, 73, 74, 0, 79, 24, 25, 0, 95, 85, 91, 0, 2, 57, 43, 0, 75, 22, 41, 56, 4, 54, 55, 0, 87, 37, 0, 3, 68, 80, 0, 98, 84, 17, 0, 30, 32, 0, 72, 39, 67, 23, 0, 42, 15, 14, 44, 16, 86, 0, 29, 34, 0, 51, 9, 81, 78, 0, 83, 5, 45, 47, 19, 11, 64, 50, 0, 61, 10, 70, 0, 33, 71, 35, 0, 66, 20, 0, 62, 90, 0, 65, 63, 36, 38, 0",2.943,2160.56,31
17,2146.1077088107313,"0, 0, 26, 50, 0, 53, 58, 0, 28, 40, 73, 74, 0, 27, 69, 1, 70, 0, 89, 60, 0, 2, 87, 97, 0, 52, 31, 88, 62, 10, 0, 92, 59, 99, 96, 0, 82, 48, 0, 13, 0, 94, 6, 0, 95, 85, 93, 91, 100, 0, 12, 76, 77, 0, 72, 56, 4, 55, 25, 24, 0, 75, 22, 41, 57, 0, 5, 84, 17, 0, 61, 16, 44, 86, 0, 3, 68, 80, 0, 21, 15, 43, 0, 18, 7, 0, 29, 81, 9, 51, 0, 33, 79, 78, 34, 20, 0, 64, 47, 0, 54, 0, 83, 8, 46, 0, 30, 90, 32, 0, 98, 37, 0, 42, 14, 38, 0, 45, 36, 49, 0, 39, 23, 67, 35, 0, 63, 19, 11, 66, 0, 65, 71, 0",3.698,2146.11,33
18,2124.9149264879184,"0, 0, 28, 26, 74, 0, 21, 73, 0, 27, 69, 1, 70, 77, 80, 0, 53, 87, 97, 0, 99, 96, 0, 89, 0, 33, 81, 79, 3, 68, 54, 4, 55, 25, 0, 40, 58, 0, 13, 0, 52, 94, 6, 0, 50, 0, 95, 98, 37, 100, 91, 0, 42, 15, 14, 44, 16, 61, 86, 18, 0, 2, 57, 43, 93, 0, 29, 78, 34, 0, 30, 90, 32, 0, 76, 12, 24, 0, 5, 84, 17, 60, 0, 75, 22, 41, 56, 0, 83, 8, 46, 48, 0, 11, 19, 7, 88, 0, 92, 59, 85, 49, 0, 31, 66, 20, 0, 9, 51, 10, 0, 82, 47, 36, 64, 62, 0, 45, 38, 0, 72, 39, 23, 67, 35, 0, 71, 0, 63, 65, 0",3.888,2124.91,30
25,2116.5541876878037,"0, 0, 27, 69, 1, 32, 0, 53, 58, 0, 28, 26, 4, 55, 25, 0, 12, 80, 0, 89, 0, 31, 62, 10, 70, 0, 96, 93, 100, 91, 0, 13, 0, 40, 73, 74, 0, 33, 79, 3, 77, 0, 52, 30, 51, 9, 81, 78, 34, 35, 0, 6, 94, 0, 5, 84, 17, 0, 76, 50, 68, 54, 24, 0, 95, 92, 59, 99, 85, 0, 2, 87, 97, 37, 0, 67, 23, 56, 0, 21, 15, 43, 0, 82, 7, 88, 19, 0, 18, 60, 0, 83, 8, 46, 48, 0, 42, 57, 41, 22, 0, 61, 16, 86, 0, 72, 75, 44, 98, 0, 45, 47, 36, 49, 0, 71, 66, 20, 0, 39, 29, 90, 0, 11, 64, 0, 63, 65, 14, 38, 0",5.186,2116.55,30
26,2020.8800331148573,"0, 0, 53, 26, 96, 0, 27, 69, 1, 70, 0, 28, 54, 25, 0, 89, 60, 0, 40, 58, 0, 13, 0, 83, 5, 84, 17, 0, 51, 9, 81, 79, 3, 77, 80, 0, 6, 94, 0, 59, 99, 93, 100, 91, 0, 12, 76, 50, 66, 20, 32, 0, 52, 31, 62, 88, 18, 7, 48, 0, 61, 16, 86, 37, 0, 8, 85, 0, 22, 74, 0, 75, 73, 21, 0, 95, 92, 98, 97, 0, 2, 87, 57, 41, 56, 4, 55, 68, 24, 0, 63, 90, 10, 0, 72, 39, 67, 23, 43, 0, 82, 47, 36, 49, 0, 29, 78, 34, 35, 0, 30, 0, 64, 71, 0, 42, 15, 14, 44, 38, 46, 0, 33, 65, 11, 19, 0, 45, 0",5.369,2020.88,28
34,1861.746722505322,"0, 0, 27, 69, 1, 0, 53, 58, 0, 95, 92, 59, 99, 96, 37, 100, 91, 0, 28, 26, 80, 0, 89, 60, 0, 76, 77, 0, 13, 0, 40, 73, 0, 94, 6, 97, 0, 52, 31, 88, 62, 10, 70, 0, 61, 16, 86, 0, 12, 3, 0, 83, 5, 84, 17, 0, 87, 57, 41, 22, 74, 0, 2, 21, 75, 56, 4, 55, 25, 0, 18, 7, 8, 46, 0, 82, 47, 19, 11, 64, 49, 0, 72, 39, 23, 67, 54, 24, 0, 51, 9, 81, 79, 78, 34, 35, 0, 65, 71, 66, 20, 32, 0, 50, 68, 0, 30, 90, 0, 45, 85, 93, 0, 29, 0, 33, 63, 36, 48, 0, 98, 14, 44, 38, 43, 0, 42, 15, 0",6.816,1861.75,28
53,1860.3511373605038,"0, 0, 53, 58, 0, 12, 76, 50, 68, 80, 0, 69, 1, 70, 0, 52, 31, 88, 62, 10, 0, 89, 60, 0, 26, 0, 28, 33, 78, 34, 35, 0, 27, 13, 0, 40, 73, 0, 94, 6, 97, 37, 0, 21, 75, 56, 4, 55, 25, 24, 77, 0, 95, 92, 98, 85, 93, 91, 100, 0, 63, 90, 32, 0, 87, 57, 41, 22, 74, 0, 83, 18, 7, 48, 0, 2, 99, 96, 0, 82, 8, 46, 0, 42, 15, 43, 0, 72, 39, 23, 67, 54, 0, 59, 44, 16, 86, 0, 30, 51, 9, 81, 79, 3, 0, 61, 84, 17, 0, 65, 71, 66, 20, 0, 45, 47, 19, 11, 64, 49, 0, 29, 0, 5, 14, 38, 0, 36, 0",10.34,1860.35,28
54,1813.7436319940152,"0, 0, 53, 58, 0, 27, 69, 1, 70, 77, 0, 6, 94, 13, 89, 60, 0, 98, 37, 100, 91, 0, 28, 26, 80, 0, 40, 18, 0, 12, 76, 50, 68, 54, 24, 0, 52, 31, 88, 62, 10, 0, 95, 92, 59, 99, 96, 93, 0, 29, 78, 79, 3, 0, 2, 87, 97, 0, 82, 8, 46, 48, 0, 21, 73, 74, 0, 61, 16, 86, 84, 17, 0, 51, 9, 81, 0, 33, 65, 71, 35, 0, 14, 44, 38, 43, 0, 5, 83, 45, 47, 36, 64, 49, 0, 75, 56, 4, 55, 25, 0, 72, 39, 23, 67, 57, 41, 22, 0, 42, 15, 85, 0, 63, 90, 32, 66, 0, 30, 20, 34, 0, 11, 19, 7, 0",10.615,1813.74,25
