Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2475.5935194357503,"0, 0, 48, 0, 20, 22, 21, 0, 68, 0, 67, 65, 63, 62, 66, 69, 0, 33, 35, 36, 34, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 37, 38, 39, 0, 3, 0, 13, 19, 16, 14, 12, 0, 87, 86, 85, 0, 52, 49, 47, 0, 26, 0, 24, 25, 27, 28, 0, 44, 45, 0, 23, 0, 5, 7, 8, 88, 89, 91, 0, 95, 0, 84, 0, 43, 42, 41, 50, 0, 74, 72, 61, 64, 0, 58, 0, 81, 78, 76, 80, 0, 29, 30, 0, 99, 0, 92, 93, 0, 83, 82, 0, 46, 0, 79, 0, 96, 97, 100, 0, 40, 51, 0, 55, 0, 90, 71, 70, 73, 77, 0, 98, 94, 0, 32, 31, 59, 0, 17, 18, 15, 0, 57, 54, 56, 60, 0, 53, 0",0.403,2475.59,38
1,2095.8462646781554,"0, 0, 53, 56, 58, 60, 59, 0, 28, 26, 23, 22, 21, 0, 3, 0, 9, 6, 4, 75, 0, 42, 41, 40, 46, 45, 64, 68, 66, 69, 0, 7, 10, 11, 0, 20, 39, 36, 34, 0, 47, 0, 2, 1, 0, 67, 65, 27, 0, 90, 91, 0, 24, 25, 29, 30, 52, 49, 0, 5, 8, 74, 72, 61, 0, 57, 55, 54, 48, 51, 50, 0, 43, 44, 0, 88, 0, 33, 0, 89, 0, 63, 62, 85, 0, 87, 86, 84, 0, 37, 38, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 0, 98, 96, 93, 0, 32, 31, 35, 73, 79, 0, 92, 0, 99, 0, 95, 94, 97, 100, 0, 81, 78, 76, 71, 70, 77, 80, 0",0.62,2095.85,30
2,2078.820246373395,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 7, 6, 4, 0, 3, 0, 10, 11, 9, 0, 52, 49, 47, 0, 2, 1, 75, 0, 22, 0, 24, 25, 27, 28, 26, 23, 0, 96, 97, 100, 99, 0, 5, 8, 88, 89, 91, 0, 43, 51, 50, 0, 42, 44, 45, 48, 0, 83, 84, 85, 0, 76, 71, 73, 77, 79, 80, 0, 90, 86, 0, 74, 72, 68, 0, 53, 56, 58, 60, 59, 0, 40, 0, 41, 46, 0, 87, 82, 0, 29, 30, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 95, 94, 93, 0, 61, 64, 0, 35, 37, 38, 39, 36, 0, 31, 0, 33, 0, 57, 55, 54, 70, 0, 32, 92, 0, 81, 78, 0",0.82,2078.82,32
4,2067.250120523589,"0, 0, 20, 21, 0, 44, 45, 48, 51, 50, 0, 22, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 23, 0, 7, 9, 6, 4, 0, 47, 0, 24, 27, 0, 5, 3, 75, 0, 43, 41, 40, 49, 0, 90, 88, 89, 91, 0, 29, 28, 26, 0, 10, 11, 0, 42, 46, 52, 0, 2, 1, 0, 66, 0, 25, 30, 34, 0, 32, 33, 35, 37, 38, 39, 36, 0, 83, 82, 84, 85, 0, 98, 99, 0, 87, 86, 94, 93, 0, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 70, 73, 77, 79, 80, 0, 8, 97, 100, 0, 56, 58, 60, 0, 62, 59, 0, 13, 95, 0, 55, 0, 96, 92, 0, 31, 0, 57, 54, 53, 0, 71, 0",1.22,2067.25,33
5,1978.5640176035572,"0, 0, 43, 41, 40, 46, 47, 0, 87, 86, 85, 88, 89, 91, 0, 25, 27, 26, 23, 22, 21, 0, 84, 0, 20, 24, 29, 30, 28, 0, 62, 74, 61, 64, 69, 0, 67, 65, 63, 66, 0, 44, 45, 48, 51, 50, 49, 0, 75, 0, 52, 0, 42, 16, 14, 12, 0, 5, 3, 4, 1, 0, 10, 11, 6, 0, 7, 8, 9, 2, 0, 90, 83, 82, 80, 0, 68, 0, 96, 92, 93, 0, 13, 17, 18, 19, 15, 99, 0, 33, 0, 98, 95, 94, 97, 100, 34, 0, 57, 55, 54, 56, 58, 60, 59, 0, 72, 0, 31, 35, 37, 38, 39, 36, 0, 53, 77, 79, 0, 32, 73, 0, 81, 78, 76, 71, 70, 0",1.417,1978.56,27
6,1883.6785335138331,"0, 0, 20, 24, 25, 27, 28, 26, 23, 21, 0, 41, 0, 67, 65, 63, 66, 69, 0, 42, 44, 45, 48, 51, 50, 49, 47, 0, 62, 74, 72, 68, 0, 22, 0, 7, 0, 5, 3, 11, 9, 6, 4, 75, 0, 43, 46, 52, 0, 10, 0, 53, 56, 58, 60, 59, 0, 98, 96, 97, 0, 8, 2, 1, 0, 64, 0, 90, 89, 91, 0, 88, 0, 87, 86, 84, 85, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 94, 93, 0, 71, 73, 77, 79, 0, 31, 40, 61, 0, 57, 55, 54, 70, 0, 29, 30, 99, 0, 95, 92, 100, 0, 83, 82, 0, 81, 78, 76, 80, 0",1.608,1883.68,28
7,1641.286206992248,"0, 0, 8, 9, 6, 4, 2, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 41, 40, 44, 46, 45, 48, 52, 0, 5, 3, 7, 10, 11, 23, 22, 21, 0, 20, 29, 30, 28, 26, 0, 24, 25, 27, 0, 32, 33, 36, 34, 0, 76, 71, 70, 73, 77, 79, 80, 0, 96, 94, 97, 100, 99, 0, 66, 49, 47, 0, 87, 86, 84, 85, 88, 89, 91, 0, 43, 50, 0, 42, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 95, 92, 93, 0, 57, 55, 59, 0, 35, 37, 38, 39, 0, 90, 83, 82, 0, 31, 60, 0, 54, 56, 58, 0, 53, 0, 81, 78, 0",1.797,1641.29,23
18,1604.38518155449,"0, 0, 20, 25, 27, 28, 0, 43, 41, 40, 44, 45, 48, 47, 0, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 22, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 24, 23, 21, 0, 8, 6, 4, 2, 1, 75, 0, 42, 66, 69, 0, 49, 0, 87, 86, 84, 85, 88, 89, 0, 5, 3, 7, 10, 11, 9, 52, 0, 54, 53, 56, 58, 60, 59, 0, 90, 83, 82, 0, 26, 0, 32, 33, 29, 30, 34, 0, 17, 18, 19, 15, 16, 14, 12, 0, 46, 51, 50, 0, 57, 55, 71, 70, 73, 77, 79, 80, 0, 13, 37, 38, 39, 36, 0, 98, 31, 35, 0, 81, 78, 76, 0",3.821,1604.39,22
19,1572.0603942568948,"0, 0, 8, 9, 2, 1, 75, 0, 47, 0, 69, 0, 24, 25, 27, 28, 26, 23, 21, 0, 61, 64, 68, 66, 0, 55, 54, 53, 56, 58, 60, 59, 0, 22, 0, 20, 10, 11, 4, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 49, 0, 5, 3, 7, 6, 0, 67, 65, 63, 62, 74, 72, 0, 87, 86, 85, 88, 89, 91, 0, 46, 52, 0, 32, 33, 36, 34, 0, 90, 83, 84, 0, 29, 30, 0, 35, 38, 0, 94, 97, 100, 99, 0, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 92, 93, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 31, 37, 39, 0, 13, 82, 0",4.001,1572.06,24
31,1475.0645231611236,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 26, 23, 22, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 11, 9, 6, 4, 1, 75, 0, 87, 86, 85, 88, 89, 91, 0, 98, 96, 94, 93, 97, 100, 99, 0, 24, 25, 27, 29, 30, 28, 0, 5, 3, 7, 10, 0, 90, 83, 84, 0, 8, 2, 0, 46, 52, 0, 55, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 59, 0, 32, 33, 36, 34, 0, 31, 35, 37, 38, 39, 0, 54, 53, 56, 58, 60, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 95, 92, 0, 82, 0",6.136,1475.06,22
41,1387.138958321972,"0, 0, 42, 41, 40, 45, 48, 51, 50, 49, 47, 0, 29, 30, 28, 26, 23, 22, 21, 0, 20, 25, 27, 11, 9, 6, 4, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 37, 38, 39, 36, 34, 0, 8, 0, 24, 52, 0, 55, 54, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 43, 46, 0, 5, 3, 7, 10, 75, 0, 98, 96, 95, 94, 93, 97, 100, 99, 2, 0, 66, 0, 90, 83, 82, 84, 85, 88, 89, 0, 87, 86, 92, 1, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 35, 0, 31, 44, 0, 57, 53, 0",7.965,1387.14,20
50,1365.0807821400797,"0, 0, 5, 3, 7, 10, 11, 9, 6, 4, 1, 75, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 69, 0, 24, 25, 27, 28, 26, 23, 22, 0, 8, 2, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 52, 49, 47, 0, 43, 46, 48, 51, 50, 0, 87, 86, 85, 88, 89, 91, 0, 42, 41, 40, 44, 45, 0, 29, 30, 0, 17, 18, 19, 15, 16, 14, 12, 0, 66, 0, 90, 83, 82, 84, 100, 99, 0, 31, 60, 59, 0, 13, 95, 94, 93, 97, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 92, 0, 57, 55, 54, 53, 56, 58, 68, 0",9.494,1365.08,20
52,1341.6252115068298,"0, 0, 64, 68, 69, 0, 20, 21, 0, 8, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 66, 0, 26, 23, 22, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 11, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 88, 89, 91, 0, 24, 25, 27, 28, 0, 5, 3, 7, 10, 0, 29, 30, 52, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 2, 0, 46, 0, 32, 33, 36, 34, 0, 31, 35, 37, 38, 39, 0, 92, 93, 97, 100, 99, 0, 98, 96, 95, 94, 84, 85, 0, 87, 86, 83, 82, 0",9.839,1341.63,22
58,1331.2845166867307,"0, 0, 26, 23, 22, 21, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 20, 25, 27, 28, 0, 43, 42, 41, 40, 47, 0, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 11, 9, 6, 4, 1, 75, 0, 24, 29, 30, 52, 49, 0, 66, 0, 5, 3, 7, 10, 50, 0, 8, 2, 0, 46, 48, 51, 0, 92, 93, 97, 100, 99, 0, 90, 96, 95, 94, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 44, 45, 0, 98, 0",10.849,1331.28,20
63,1290.3084697796887,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 22, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 5, 3, 7, 10, 11, 9, 6, 4, 1, 75, 0, 43, 42, 41, 40, 45, 48, 51, 50, 49, 47, 0, 44, 46, 52, 0, 98, 96, 95, 94, 93, 97, 100, 99, 2, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 31, 35, 37, 38, 39, 36, 34, 0, 8, 0, 90, 60, 59, 0, 32, 33, 66, 0, 57, 55, 54, 53, 56, 58, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 92, 0",11.687,1290.31,18
67,1288.2617490612636,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 22, 0, 24, 25, 27, 29, 30, 28, 26, 23, 49, 47, 0, 43, 42, 41, 46, 48, 51, 50, 52, 0, 5, 3, 7, 10, 11, 9, 6, 4, 1, 75, 0, 90, 88, 89, 91, 0, 87, 86, 85, 0, 66, 0, 8, 2, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 44, 45, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 31, 40, 0, 83, 82, 84, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 92, 0",12.352,1288.26,20
68,1269.2214793900482,"0, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 10, 11, 9, 6, 4, 1, 75, 0, 8, 2, 0, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 24, 25, 27, 28, 26, 23, 0, 66, 0, 46, 0, 29, 30, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 32, 33, 35, 37, 38, 39, 36, 0, 31, 0, 81, 78, 76, 71, 70, 79, 80, 0, 92, 73, 77, 0",12.518,1269.22,19
77,1238.9874403972983,"0, 0, 20, 21, 0, 24, 25, 27, 28, 26, 23, 22, 0, 90, 88, 89, 91, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 66, 0, 43, 42, 41, 40, 44, 46, 48, 51, 50, 52, 49, 47, 0, 83, 82, 84, 85, 0, 29, 30, 34, 0, 11, 9, 2, 0, 87, 86, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 35, 37, 38, 39, 36, 0, 98, 96, 95, 94, 0, 32, 33, 45, 0, 10, 0",13.992,1238.99,19
81,1170.6026516447332,"0, 0, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 20, 10, 11, 9, 2, 0, 43, 42, 41, 40, 44, 46, 48, 51, 50, 52, 49, 47, 0, 29, 30, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 92, 93, 97, 100, 99, 0, 32, 33, 35, 37, 38, 39, 36, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 31, 58, 60, 59, 0, 57, 55, 54, 53, 56, 45, 0",14.646,1170.6,16
82,1149.6455964571455,"0, 0, 29, 30, 28, 26, 23, 22, 21, 0, 20, 25, 27, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 52, 49, 47, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 66, 0, 43, 42, 41, 40, 44, 46, 48, 51, 50, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 10, 11, 9, 2, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 87, 86, 84, 85, 88, 89, 91, 0, 90, 83, 82, 93, 97, 100, 99, 0, 31, 45, 0, 98, 96, 95, 94, 92, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.804,1149.65,17
91,1081.8000041662258,"0, 0, 20, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 22, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 46, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 10, 11, 9, 2, 0, 66, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 24, 25, 27, 28, 26, 23, 0, 43, 42, 41, 40, 44, 45, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 31, 35, 37, 38, 39, 36, 34, 0, 29, 30, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 0",16.259,1081.8,18
99,1036.330087764766,"0, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 10, 11, 9, 2, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 20, 31, 35, 37, 38, 39, 36, 34, 0, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 29, 30, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 46, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",17.541,1036.33,16
134,984.6060962644026,"0, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 24, 25, 27, 28, 26, 23, 22, 21, 0, 29, 30, 0, 20, 31, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 41, 40, 44, 46, 66, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 9, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",23.074,984.61,14
