Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2505.43176756002,"0, 0, 42, 40, 44, 45, 0, 21, 0, 2, 0, 50, 0, 90, 89, 91, 0, 41, 0, 5, 3, 75, 0, 67, 65, 63, 74, 61, 64, 68, 66, 69, 0, 20, 24, 27, 22, 0, 30, 28, 26, 0, 25, 23, 0, 7, 8, 9, 6, 4, 1, 0, 87, 88, 0, 97, 0, 18, 0, 29, 36, 34, 0, 43, 47, 0, 11, 0, 10, 85, 0, 33, 0, 62, 52, 0, 46, 48, 51, 49, 0, 72, 0, 95, 100, 99, 0, 94, 93, 0, 19, 12, 0, 54, 53, 56, 58, 60, 59, 0, 32, 35, 0, 86, 84, 0, 13, 17, 15, 16, 14, 0, 31, 37, 38, 39, 0, 82, 0, 78, 77, 79, 0, 98, 96, 92, 0, 55, 0, 57, 73, 0, 81, 76, 71, 70, 80, 0, 83, 0",0.382,2505.43,39
1,2142.394522128881,"0, 0, 20, 24, 27, 29, 26, 23, 21, 0, 13, 17, 15, 16, 14, 12, 0, 6, 4, 0, 74, 61, 64, 68, 66, 69, 0, 99, 0, 25, 22, 0, 5, 3, 7, 8, 9, 0, 67, 65, 63, 62, 72, 52, 0, 56, 58, 60, 59, 0, 43, 47, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 75, 0, 41, 40, 44, 45, 48, 51, 50, 49, 0, 55, 54, 53, 28, 0, 1, 0, 42, 46, 0, 32, 33, 18, 19, 30, 34, 0, 2, 0, 90, 79, 0, 57, 80, 0, 98, 95, 94, 93, 0, 100, 0, 96, 92, 97, 0, 39, 36, 0, 31, 35, 37, 38, 0, 81, 76, 0, 73, 0, 78, 71, 70, 77, 0",0.597,2142.39,29
3,2017.0364603767944,"0, 0, 21, 0, 9, 0, 7, 8, 6, 4, 0, 72, 68, 0, 99, 0, 42, 41, 40, 44, 45, 48, 52, 49, 47, 0, 25, 22, 0, 20, 24, 27, 28, 26, 23, 0, 62, 74, 69, 0, 75, 0, 5, 3, 2, 1, 0, 13, 17, 18, 15, 16, 14, 12, 0, 10, 11, 97, 100, 0, 19, 30, 0, 65, 0, 92, 93, 0, 63, 0, 61, 64, 66, 0, 90, 89, 91, 0, 67, 0, 82, 0, 43, 46, 50, 0, 51, 0, 32, 33, 37, 38, 39, 36, 34, 0, 29, 0, 83, 84, 85, 88, 0, 87, 86, 0, 54, 53, 56, 58, 60, 59, 0, 31, 35, 0, 57, 55, 77, 79, 80, 0, 98, 96, 95, 94, 73, 0, 81, 78, 76, 71, 70, 0",0.991,2017.04,33
4,1960.6973259537385,"0, 0, 20, 21, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 23, 22, 0, 67, 65, 63, 62, 64, 68, 66, 69, 0, 5, 3, 4, 0, 6, 0, 25, 27, 26, 0, 24, 28, 0, 7, 9, 0, 15, 14, 0, 1, 0, 10, 11, 12, 0, 43, 41, 40, 44, 45, 48, 52, 0, 8, 100, 99, 0, 2, 75, 0, 74, 61, 0, 29, 30, 34, 0, 42, 46, 49, 47, 0, 90, 59, 0, 55, 54, 53, 56, 58, 60, 0, 32, 33, 31, 35, 37, 38, 39, 36, 50, 0, 72, 51, 0, 57, 80, 0, 95, 0, 13, 17, 18, 19, 16, 0, 81, 78, 76, 71, 70, 77, 79, 0, 98, 96, 92, 93, 97, 0, 94, 73, 0",1.191,1960.7,29
5,1873.0326993783583,"0, 0, 63, 0, 24, 28, 26, 23, 22, 21, 0, 20, 27, 0, 67, 65, 68, 66, 69, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 41, 40, 44, 45, 48, 51, 50, 47, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 42, 46, 49, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 29, 52, 0, 18, 19, 16, 14, 12, 0, 43, 64, 0, 25, 30, 59, 0, 72, 61, 0, 10, 11, 0, 98, 96, 95, 94, 93, 0, 62, 74, 0, 90, 73, 77, 79, 80, 0, 17, 0, 13, 15, 100, 99, 0, 57, 55, 54, 53, 60, 0, 97, 0, 78, 76, 71, 70, 0, 92, 0, 56, 58, 0, 81, 0",1.379,1873.03,27
6,1797.8830356139285,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 22, 21, 0, 5, 9, 6, 4, 75, 0, 46, 45, 48, 49, 47, 0, 25, 27, 28, 26, 0, 10, 11, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 2, 1, 0, 20, 24, 34, 0, 43, 41, 40, 0, 13, 17, 18, 19, 15, 14, 12, 0, 31, 35, 37, 38, 39, 36, 0, 87, 86, 84, 88, 89, 91, 0, 90, 85, 0, 50, 0, 8, 0, 30, 0, 29, 52, 0, 3, 7, 0, 42, 44, 51, 0, 98, 95, 94, 93, 0, 59, 0, 32, 33, 56, 58, 60, 0, 57, 55, 54, 53, 0, 82, 0, 83, 92, 97, 100, 99, 0, 96, 16, 0",1.569,1797.88,28
10,1700.470427730104,"0, 0, 25, 27, 28, 26, 23, 22, 21, 0, 20, 24, 29, 30, 0, 67, 65, 63, 62, 74, 72, 61, 68, 0, 69, 0, 8, 6, 4, 1, 75, 0, 90, 89, 91, 0, 7, 0, 3, 0, 5, 2, 0, 53, 56, 58, 60, 59, 0, 43, 49, 47, 0, 46, 45, 48, 51, 50, 52, 0, 41, 40, 44, 0, 10, 11, 9, 0, 66, 0, 42, 64, 0, 35, 37, 38, 39, 36, 34, 0, 87, 86, 83, 82, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 96, 95, 97, 99, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 84, 85, 88, 0, 57, 55, 54, 0, 98, 100, 0, 81, 94, 92, 0",2.308,1700.47,26
14,1620.3522959524157,"0, 0, 42, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 63, 62, 66, 69, 0, 25, 27, 26, 23, 21, 0, 67, 65, 61, 64, 68, 0, 29, 30, 28, 0, 6, 4, 0, 74, 72, 0, 87, 86, 89, 91, 0, 94, 93, 97, 100, 99, 0, 20, 24, 22, 0, 43, 46, 0, 90, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 84, 85, 1, 75, 0, 5, 7, 8, 9, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 3, 71, 70, 73, 77, 79, 80, 0, 81, 78, 76, 11, 0, 59, 0, 54, 53, 56, 58, 60, 0, 2, 0, 10, 0, 57, 55, 52, 0, 98, 96, 95, 92, 0",3.04,1620.35,25
21,1503.4528718325341,"0, 0, 7, 8, 9, 6, 4, 75, 0, 32, 33, 34, 0, 20, 21, 0, 67, 65, 63, 62, 69, 0, 25, 27, 26, 23, 22, 0, 100, 99, 0, 66, 0, 98, 96, 95, 94, 92, 93, 97, 12, 0, 5, 3, 1, 0, 46, 45, 48, 51, 50, 47, 0, 43, 42, 44, 49, 0, 10, 11, 2, 0, 41, 40, 72, 61, 64, 68, 0, 29, 30, 28, 0, 24, 37, 38, 39, 36, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 74, 85, 88, 89, 91, 0, 90, 87, 86, 84, 0, 13, 17, 18, 19, 15, 16, 14, 0, 31, 35, 52, 0, 83, 82, 79, 0, 81, 78, 76, 71, 70, 73, 77, 80, 0",4.297,1503.45,23
28,1409.1097623590267,"0, 0, 20, 21, 49, 47, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 63, 62, 66, 69, 0, 67, 65, 74, 72, 61, 64, 68, 0, 24, 25, 27, 28, 26, 23, 22, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 0, 10, 11, 2, 0, 29, 30, 34, 0, 54, 53, 56, 58, 60, 59, 0, 90, 91, 0, 35, 37, 38, 39, 36, 0, 83, 82, 84, 85, 88, 89, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 46, 0, 87, 86, 93, 97, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 95, 94, 92, 100, 0, 32, 33, 31, 0, 57, 55, 0, 96, 0",5.509,1409.11,21
