Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2502.2098587116593,"0, 0, 82, 84, 85, 88, 89, 91, 0, 20, 25, 22, 21, 0, 10, 6, 4, 0, 67, 65, 63, 66, 69, 0, 40, 0, 23, 0, 24, 27, 26, 0, 43, 41, 0, 7, 8, 9, 0, 11, 0, 1, 0, 5, 3, 75, 0, 59, 0, 44, 45, 0, 47, 0, 28, 0, 46, 48, 51, 50, 49, 0, 62, 74, 61, 64, 68, 0, 42, 54, 0, 60, 0, 37, 38, 39, 36, 34, 0, 57, 55, 53, 56, 58, 0, 87, 86, 83, 0, 29, 30, 14, 0, 2, 0, 92, 93, 0, 90, 0, 19, 0, 52, 0, 72, 80, 0, 99, 0, 13, 17, 15, 12, 0, 35, 0, 98, 97, 100, 0, 96, 95, 94, 16, 0, 32, 33, 31, 0, 71, 70, 73, 77, 79, 0, 18, 0, 81, 78, 76, 0",0.403,2502.21,40
1,2222.7835187329156,"0, 0, 47, 0, 20, 21, 0, 67, 65, 63, 72, 66, 69, 0, 46, 45, 48, 50, 0, 7, 0, 36, 34, 0, 29, 30, 26, 0, 52, 49, 0, 10, 11, 9, 4, 1, 0, 23, 0, 57, 55, 59, 0, 22, 0, 24, 25, 27, 28, 75, 0, 6, 0, 5, 3, 8, 2, 0, 43, 41, 40, 0, 89, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 86, 0, 42, 44, 51, 91, 0, 61, 64, 68, 0, 62, 74, 77, 79, 80, 0, 87, 83, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 76, 0, 78, 0, 82, 0, 31, 0, 70, 73, 0, 56, 58, 60, 0, 32, 33, 35, 37, 38, 39, 0, 81, 71, 0, 54, 53, 0",0.638,2222.78,34
2,1998.748938248769,"0, 0, 8, 6, 4, 1, 0, 67, 65, 63, 23, 0, 90, 89, 0, 20, 21, 0, 30, 26, 22, 0, 11, 9, 0, 35, 37, 38, 39, 36, 34, 47, 0, 24, 25, 27, 28, 68, 0, 5, 3, 7, 10, 48, 50, 49, 0, 2, 75, 0, 43, 42, 44, 45, 0, 87, 86, 91, 0, 64, 66, 69, 0, 46, 52, 0, 99, 0, 62, 72, 61, 0, 14, 0, 96, 95, 94, 92, 93, 97, 100, 0, 74, 0, 41, 40, 51, 0, 84, 85, 88, 0, 29, 0, 13, 17, 18, 19, 15, 16, 12, 0, 98, 83, 82, 0, 57, 55, 59, 0, 56, 58, 60, 0, 54, 53, 0, 32, 33, 31, 0, 77, 79, 80, 0, 81, 78, 76, 71, 70, 73, 0",0.845,1998.75,31
3,1991.9452423004898,"0, 0, 67, 65, 63, 64, 68, 0, 26, 22, 0, 20, 21, 0, 62, 69, 0, 87, 86, 88, 89, 91, 0, 10, 11, 9, 6, 4, 1, 0, 23, 0, 7, 0, 24, 25, 27, 28, 0, 50, 52, 49, 47, 0, 5, 3, 75, 0, 41, 40, 48, 0, 37, 38, 39, 36, 34, 0, 8, 2, 0, 66, 0, 61, 0, 46, 45, 0, 19, 15, 0, 43, 42, 44, 51, 0, 84, 85, 0, 29, 30, 0, 32, 33, 31, 35, 59, 0, 74, 72, 0, 97, 100, 99, 0, 90, 83, 82, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0, 13, 17, 18, 16, 14, 12, 0, 58, 0, 94, 92, 93, 0, 57, 55, 54, 53, 56, 60, 0, 96, 95, 0, 98, 0",1.045,1991.95,33
4,1886.8879348294893,"0, 0, 20, 21, 0, 52, 49, 47, 0, 44, 0, 67, 65, 63, 62, 69, 0, 22, 0, 24, 25, 27, 28, 26, 23, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 40, 0, 64, 0, 87, 86, 84, 85, 88, 89, 91, 0, 13, 15, 16, 14, 12, 0, 50, 0, 18, 0, 42, 45, 48, 51, 0, 2, 0, 92, 93, 97, 100, 99, 0, 11, 0, 66, 0, 10, 0, 57, 55, 59, 0, 31, 35, 38, 0, 43, 41, 46, 68, 0, 29, 30, 36, 34, 0, 74, 72, 61, 0, 90, 83, 82, 0, 32, 33, 37, 39, 0, 98, 96, 95, 94, 0, 17, 19, 60, 0, 54, 53, 56, 58, 0",1.243,1886.89,31
6,1744.866789349064,"0, 0, 62, 66, 69, 0, 74, 72, 61, 64, 68, 47, 0, 22, 0, 24, 25, 27, 28, 26, 23, 21, 0, 20, 39, 36, 34, 0, 96, 95, 94, 93, 0, 41, 40, 45, 48, 50, 0, 6, 4, 2, 1, 75, 0, 67, 65, 63, 44, 46, 52, 49, 0, 43, 42, 51, 0, 5, 3, 7, 8, 10, 11, 9, 0, 29, 30, 0, 90, 89, 91, 0, 87, 86, 84, 85, 88, 0, 55, 0, 54, 53, 56, 58, 60, 59, 0, 15, 16, 14, 12, 0, 92, 97, 100, 99, 0, 32, 33, 31, 35, 38, 0, 13, 17, 18, 19, 0, 82, 0, 81, 78, 76, 71, 70, 73, 77, 80, 0, 98, 83, 79, 0, 57, 37, 0",1.634,1744.87,25
14,1676.3997307963941,"0, 0, 44, 46, 50, 0, 20, 21, 0, 67, 65, 63, 62, 72, 61, 64, 68, 69, 0, 47, 0, 17, 18, 19, 15, 16, 14, 12, 0, 22, 0, 4, 0, 29, 30, 28, 26, 23, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 24, 25, 27, 11, 9, 6, 0, 5, 3, 7, 8, 10, 99, 0, 98, 96, 95, 97, 100, 75, 0, 82, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 43, 41, 40, 45, 48, 51, 52, 49, 0, 91, 0, 90, 89, 0, 2, 1, 0, 66, 0, 59, 0, 74, 0, 42, 0, 87, 86, 84, 85, 88, 0, 54, 53, 56, 58, 60, 0, 13, 94, 92, 93, 0, 57, 55, 83, 0",3.134,1676.4,27
19,1663.3367653361825,"0, 0, 20, 21, 0, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 28, 26, 23, 0, 29, 30, 50, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 41, 40, 45, 49, 47, 0, 91, 0, 43, 42, 44, 46, 48, 51, 52, 0, 11, 0, 90, 89, 0, 35, 37, 38, 39, 36, 34, 0, 53, 56, 58, 60, 0, 66, 0, 10, 99, 0, 96, 95, 94, 92, 93, 97, 100, 0, 87, 86, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 83, 82, 59, 0, 55, 54, 0, 32, 33, 31, 70, 73, 77, 79, 80, 0, 57, 0, 81, 78, 76, 71, 0",4.057,1663.34,24
21,1630.5992531926256,"0, 0, 69, 0, 91, 0, 20, 21, 0, 55, 54, 53, 56, 58, 60, 59, 0, 25, 27, 28, 26, 23, 22, 0, 51, 50, 49, 47, 0, 11, 9, 6, 4, 0, 43, 42, 44, 45, 48, 0, 5, 3, 7, 8, 10, 1, 75, 0, 68, 0, 67, 65, 63, 62, 74, 72, 61, 64, 66, 0, 90, 89, 0, 24, 29, 30, 36, 34, 0, 41, 40, 46, 52, 0, 84, 85, 88, 0, 94, 92, 93, 97, 100, 99, 0, 2, 0, 32, 33, 31, 35, 38, 39, 0, 57, 37, 0, 96, 95, 0, 13, 17, 18, 19, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 15, 0, 87, 86, 83, 82, 0, 98, 0",4.424,1630.6,26
24,1579.7923638037298,"0, 0, 5, 3, 7, 8, 6, 4, 2, 1, 75, 0, 22, 21, 0, 90, 89, 91, 0, 20, 24, 25, 27, 28, 26, 23, 0, 42, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 67, 65, 63, 62, 66, 69, 0, 43, 46, 52, 0, 29, 30, 36, 34, 0, 10, 11, 9, 0, 74, 72, 61, 64, 68, 0, 82, 85, 88, 0, 87, 86, 84, 0, 13, 17, 18, 19, 16, 14, 12, 0, 15, 0, 98, 96, 95, 93, 0, 37, 38, 39, 0, 32, 33, 31, 35, 59, 0, 94, 92, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 0, 70, 73, 77, 79, 80, 0, 81, 78, 76, 71, 0, 83, 0",4.957,1579.79,23
26,1562.6037119644052,"0, 0, 20, 21, 0, 67, 65, 63, 74, 72, 61, 64, 68, 69, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 28, 26, 23, 22, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 50, 52, 49, 47, 0, 24, 25, 27, 16, 14, 12, 0, 43, 42, 44, 45, 48, 51, 0, 66, 0, 83, 82, 85, 88, 89, 91, 0, 41, 40, 46, 59, 0, 29, 30, 36, 34, 0, 32, 33, 31, 35, 37, 38, 39, 0, 13, 17, 18, 19, 15, 0, 87, 86, 84, 0, 62, 0, 60, 0, 58, 0, 90, 92, 0, 57, 55, 54, 53, 56, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",5.309,1562.6,22
27,1529.9930006829688,"0, 0, 3, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 28, 26, 23, 22, 21, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 25, 27, 29, 30, 0, 20, 24, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 70, 73, 77, 80, 0, 5, 8, 6, 4, 2, 1, 75, 0, 43, 46, 59, 0, 10, 11, 9, 0, 98, 96, 95, 94, 92, 93, 99, 0, 87, 86, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 0, 90, 83, 82, 79, 0, 32, 33, 18, 0, 7, 15, 16, 14, 12, 0, 17, 19, 0, 13, 100, 0, 71, 97, 0",5.488,1529.99,20
30,1521.357646683436,"0, 0, 44, 45, 48, 51, 50, 52, 49, 47, 0, 90, 89, 91, 0, 2, 1, 75, 0, 42, 41, 40, 46, 59, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 66, 69, 0, 22, 0, 29, 30, 28, 26, 23, 0, 6, 4, 0, 25, 27, 0, 3, 7, 8, 11, 9, 0, 5, 10, 93, 0, 24, 31, 35, 37, 39, 36, 34, 0, 43, 68, 0, 87, 86, 83, 82, 85, 88, 0, 81, 78, 76, 70, 73, 77, 79, 80, 0, 32, 33, 38, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 98, 96, 95, 94, 92, 97, 100, 0, 57, 55, 54, 53, 56, 58, 60, 0, 84, 0, 71, 0",6.016,1521.36,23
31,1435.3611958006097,"0, 0, 67, 65, 63, 66, 69, 0, 49, 47, 0, 6, 4, 2, 1, 75, 0, 44, 45, 48, 51, 52, 0, 20, 21, 0, 74, 72, 61, 64, 68, 0, 24, 25, 27, 26, 22, 0, 23, 0, 5, 3, 7, 8, 9, 0, 29, 30, 28, 0, 54, 53, 56, 58, 60, 59, 0, 43, 42, 41, 40, 46, 50, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 10, 11, 91, 0, 98, 83, 82, 85, 88, 89, 0, 90, 86, 84, 0, 62, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 87, 0, 55, 0, 57, 0",6.193,1435.36,24
39,1392.2900946523991,"0, 0, 23, 22, 21, 0, 20, 24, 25, 27, 26, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 41, 40, 44, 45, 48, 50, 49, 47, 0, 82, 85, 88, 89, 91, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 86, 0, 11, 0, 10, 0, 5, 3, 30, 28, 0, 87, 83, 84, 0, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 29, 51, 52, 0, 66, 0, 55, 54, 53, 56, 58, 60, 59, 0, 35, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 0, 32, 33, 31, 46, 0",7.583,1392.29,22
41,1391.1979312185415,"0, 0, 23, 22, 21, 0, 20, 24, 25, 27, 26, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 50, 52, 49, 47, 0, 43, 42, 44, 45, 48, 51, 0, 7, 8, 0, 54, 53, 56, 58, 60, 59, 0, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 82, 85, 88, 89, 91, 0, 29, 30, 28, 0, 87, 86, 83, 84, 0, 5, 3, 14, 12, 0, 32, 33, 31, 46, 0, 90, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 40, 0, 13, 17, 18, 19, 15, 16, 0, 57, 55, 0, 81, 0",7.925,1391.2,21
42,1311.2943329697564,"0, 0, 20, 21, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 90, 89, 91, 0, 67, 65, 63, 66, 69, 0, 23, 22, 0, 29, 30, 28, 26, 0, 87, 86, 83, 84, 85, 88, 0, 5, 3, 7, 8, 47, 0, 24, 25, 27, 34, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 62, 74, 72, 61, 64, 68, 0, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 46, 0, 82, 0, 92, 0",8.095,1311.29,20
56,1182.0837086543795,"0, 0, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 72, 61, 64, 68, 66, 69, 0, 67, 65, 63, 62, 74, 0, 43, 42, 41, 40, 46, 59, 0, 7, 8, 6, 4, 2, 1, 75, 0, 92, 93, 97, 100, 99, 0, 5, 3, 10, 11, 9, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 0, 87, 86, 84, 85, 88, 89, 91, 0, 90, 83, 82, 79, 80, 0, 98, 96, 95, 94, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 0",10.442,1182.08,16
60,1109.4996965903363,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 86, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 7, 1, 75, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 11, 9, 6, 4, 2, 0, 10, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 87, 83, 82, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 54, 53, 56, 58, 60, 59, 0, 57, 55, 46, 0, 8, 0",11.094,1109.5,16
76,1074.6964021836657,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 10, 11, 9, 6, 4, 2, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 87, 86, 84, 85, 88, 89, 91, 0, 44, 45, 48, 51, 50, 52, 49, 47, 0, 43, 42, 41, 40, 46, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 83, 82, 80, 0, 55, 54, 53, 56, 58, 60, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0",13.644,1074.7,14
