Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2564.5142181245983,"0, 0, 26, 23, 22, 21, 0, 67, 65, 63, 66, 69, 0, 20, 24, 25, 27, 28, 0, 75, 0, 71, 70, 73, 77, 79, 80, 0, 40, 0, 1, 0, 44, 45, 0, 61, 64, 68, 50, 0, 62, 74, 72, 0, 5, 3, 7, 4, 0, 41, 0, 43, 42, 47, 0, 91, 0, 10, 11, 6, 0, 88, 0, 8, 9, 2, 0, 83, 82, 0, 97, 0, 35, 0, 86, 0, 52, 49, 0, 46, 48, 51, 0, 57, 55, 59, 0, 29, 30, 36, 34, 0, 90, 89, 0, 56, 58, 60, 0, 87, 84, 85, 0, 53, 0, 32, 33, 31, 37, 38, 39, 0, 98, 96, 99, 0, 13, 14, 0, 78, 76, 0, 54, 100, 0, 95, 94, 93, 0, 15, 16, 12, 0, 17, 18, 19, 92, 0, 81, 0",0.405,2564.51,39
1,2198.849717264498,"0, 0, 20, 22, 21, 0, 67, 65, 63, 62, 74, 66, 69, 0, 48, 0, 5, 3, 7, 4, 0, 10, 11, 9, 0, 52, 49, 47, 0, 27, 29, 30, 28, 26, 0, 1, 0, 40, 0, 90, 89, 91, 0, 8, 6, 2, 75, 0, 23, 0, 24, 25, 0, 98, 94, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 43, 46, 45, 0, 42, 44, 51, 50, 0, 55, 60, 0, 41, 68, 0, 39, 36, 34, 0, 61, 64, 0, 86, 0, 97, 100, 0, 85, 0, 87, 83, 82, 84, 88, 0, 72, 59, 0, 81, 78, 76, 73, 79, 0, 32, 33, 31, 35, 37, 38, 0, 95, 0, 71, 70, 80, 0, 54, 53, 58, 0, 96, 92, 77, 0, 57, 56, 0",0.608,2198.85,34
2,1964.4143212983781,"0, 0, 61, 64, 68, 69, 0, 3, 4, 0, 52, 49, 47, 0, 20, 22, 21, 0, 17, 18, 15, 14, 0, 40, 0, 43, 42, 44, 45, 48, 51, 50, 0, 87, 86, 83, 82, 91, 0, 65, 0, 5, 7, 6, 0, 41, 46, 66, 0, 24, 25, 27, 26, 23, 0, 8, 9, 0, 84, 85, 88, 89, 0, 62, 74, 72, 0, 10, 11, 2, 1, 75, 0, 29, 30, 28, 0, 67, 63, 94, 93, 0, 90, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 55, 0, 13, 19, 16, 12, 99, 0, 35, 0, 98, 96, 95, 97, 100, 0, 31, 0, 32, 33, 59, 0, 54, 53, 56, 58, 60, 0, 92, 0, 57, 0",0.803,1964.41,30
5,1872.571382396921,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 64, 68, 69, 0, 23, 22, 0, 29, 48, 51, 50, 52, 49, 47, 0, 25, 27, 28, 26, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 42, 44, 45, 0, 24, 30, 0, 4, 0, 1, 75, 0, 5, 3, 7, 6, 0, 40, 0, 43, 46, 0, 10, 11, 0, 41, 72, 61, 66, 0, 8, 9, 2, 0, 90, 87, 86, 88, 89, 91, 0, 13, 17, 18, 15, 14, 0, 32, 33, 31, 37, 38, 39, 36, 34, 0, 57, 55, 59, 0, 84, 85, 0, 16, 12, 0, 83, 82, 0, 35, 56, 58, 60, 0, 54, 53, 80, 0, 70, 73, 77, 79, 0, 81, 78, 76, 71, 0, 19, 0",1.379,1872.57,29
7,1857.2889022971221,"0, 0, 21, 0, 20, 24, 25, 27, 30, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 6, 0, 3, 1, 75, 0, 96, 95, 94, 93, 0, 29, 11, 9, 0, 5, 7, 4, 2, 0, 31, 35, 39, 36, 34, 0, 10, 0, 40, 0, 43, 47, 0, 8, 16, 14, 12, 0, 48, 51, 50, 52, 49, 0, 66, 0, 90, 87, 86, 88, 89, 91, 0, 83, 82, 84, 85, 99, 0, 42, 44, 45, 0, 55, 0, 41, 46, 59, 0, 98, 100, 0, 32, 33, 37, 38, 0, 13, 17, 18, 15, 0, 92, 97, 0, 19, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 54, 56, 58, 60, 0, 53, 0",1.755,1857.29,29
9,1826.0026030549527,"0, 0, 21, 0, 20, 24, 25, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 44, 45, 48, 51, 50, 52, 49, 47, 0, 75, 0, 71, 70, 73, 77, 79, 0, 41, 40, 46, 66, 0, 13, 17, 18, 19, 15, 14, 0, 3, 4, 2, 1, 0, 10, 11, 9, 0, 5, 7, 6, 0, 8, 85, 88, 89, 91, 0, 27, 29, 30, 36, 34, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 54, 56, 58, 60, 59, 0, 84, 0, 90, 87, 86, 83, 82, 0, 32, 33, 31, 37, 38, 39, 0, 57, 55, 80, 0, 35, 0, 12, 0, 92, 0, 81, 78, 76, 16, 0, 53, 0",2.133,1826.0,25
13,1666.0273135025045,"0, 0, 27, 26, 23, 22, 21, 0, 20, 24, 25, 28, 0, 65, 0, 96, 95, 100, 99, 0, 67, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 1, 75, 0, 43, 42, 40, 0, 3, 2, 0, 5, 7, 4, 0, 84, 85, 88, 89, 91, 0, 10, 11, 9, 6, 0, 8, 52, 49, 47, 0, 19, 16, 14, 12, 0, 41, 46, 45, 48, 51, 50, 0, 29, 30, 36, 34, 0, 13, 17, 18, 15, 0, 90, 87, 86, 83, 82, 77, 79, 80, 0, 44, 59, 0, 57, 55, 53, 56, 58, 60, 0, 98, 94, 93, 0, 32, 33, 31, 35, 37, 38, 39, 0, 81, 78, 76, 71, 70, 73, 0, 54, 92, 97, 0",2.894,1666.03,24
23,1647.154856844387,"0, 0, 29, 0, 23, 22, 21, 0, 20, 24, 25, 27, 26, 0, 75, 0, 10, 11, 9, 6, 4, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 3, 0, 8, 0, 41, 40, 0, 43, 42, 44, 45, 48, 51, 50, 52, 49, 47, 0, 5, 7, 2, 1, 0, 90, 87, 86, 82, 84, 85, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 93, 0, 19, 15, 14, 12, 0, 28, 0, 13, 17, 18, 16, 0, 53, 56, 58, 60, 0, 46, 59, 0, 81, 78, 76, 71, 73, 77, 79, 80, 0, 57, 55, 54, 97, 100, 99, 0, 30, 0, 92, 0, 83, 70, 0",4.62,1647.15,25
24,1585.3095802385328,"0, 0, 5, 3, 4, 0, 21, 0, 20, 22, 0, 43, 42, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 0, 8, 9, 6, 0, 75, 0, 86, 0, 41, 40, 46, 91, 0, 29, 30, 28, 26, 0, 10, 11, 2, 1, 0, 27, 0, 19, 15, 14, 12, 0, 90, 87, 83, 82, 84, 85, 88, 89, 0, 96, 95, 94, 97, 100, 99, 0, 7, 0, 24, 25, 34, 0, 13, 17, 18, 16, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 55, 54, 56, 58, 60, 59, 0, 53, 0, 98, 92, 93, 0, 57, 0",4.791,1585.31,26
27,1507.0616468360477,"0, 0, 3, 0, 20, 24, 25, 27, 30, 22, 21, 0, 10, 11, 9, 6, 4, 2, 1, 75, 0, 44, 45, 48, 51, 50, 52, 49, 47, 0, 66, 69, 0, 54, 56, 58, 60, 59, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 5, 7, 8, 23, 0, 29, 28, 26, 34, 0, 43, 42, 41, 40, 46, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 16, 14, 12, 0, 13, 17, 18, 15, 0, 98, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 57, 55, 53, 73, 77, 79, 80, 0, 92, 93, 0, 96, 95, 94, 0, 19, 0, 81, 78, 76, 71, 70, 0",5.306,1507.06,21
