Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2262.6535153998934,"0, 0, 49, 47, 0, 22, 0, 67, 65, 63, 62, 69, 0, 25, 30, 26, 0, 66, 0, 20, 21, 0, 75, 0, 8, 10, 11, 9, 6, 4, 2, 1, 0, 23, 0, 50, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 43, 42, 41, 51, 0, 24, 27, 28, 0, 39, 36, 34, 0, 5, 3, 7, 0, 61, 64, 68, 0, 90, 89, 0, 29, 52, 0, 85, 0, 55, 60, 0, 40, 44, 45, 48, 0, 46, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 74, 72, 0, 37, 38, 0, 88, 0, 91, 0, 87, 86, 82, 84, 0, 95, 0, 94, 93, 0, 32, 33, 31, 35, 0, 98, 96, 100, 99, 0, 54, 56, 58, 0, 53, 0, 92, 97, 0, 83, 0, 57, 0",0.304,2262.65,38
1,2224.81438679577,"0, 0, 47, 0, 75, 0, 43, 42, 41, 40, 44, 45, 0, 22, 21, 0, 8, 6, 1, 0, 24, 25, 27, 28, 23, 0, 65, 63, 0, 74, 72, 61, 64, 68, 69, 0, 20, 26, 0, 90, 36, 34, 0, 88, 0, 29, 30, 0, 67, 83, 82, 84, 85, 0, 96, 95, 94, 93, 97, 100, 99, 0, 54, 56, 58, 60, 48, 51, 50, 49, 0, 62, 66, 0, 73, 77, 79, 80, 0, 11, 0, 18, 0, 5, 7, 4, 0, 89, 91, 0, 37, 38, 39, 0, 9, 0, 57, 55, 59, 0, 32, 33, 31, 35, 46, 52, 0, 3, 2, 0, 10, 0, 81, 78, 76, 71, 70, 0, 86, 0, 98, 87, 92, 12, 0, 53, 14, 0, 17, 19, 16, 0, 13, 15, 0",0.438,2224.81,34
2,1951.0155518561019,"0, 0, 20, 21, 0, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 23, 0, 24, 27, 29, 30, 28, 26, 0, 11, 0, 89, 0, 75, 0, 5, 3, 7, 4, 0, 25, 52, 49, 47, 0, 43, 42, 41, 40, 44, 45, 0, 90, 87, 86, 84, 85, 88, 91, 0, 50, 0, 66, 0, 9, 6, 1, 0, 8, 10, 39, 36, 34, 0, 46, 51, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 38, 0, 98, 96, 97, 100, 99, 0, 37, 48, 0, 17, 18, 19, 15, 16, 14, 12, 0, 2, 0, 13, 95, 94, 92, 93, 0, 81, 78, 76, 77, 79, 80, 0, 82, 0, 83, 73, 0, 70, 0, 71, 0",0.528,1951.02,30
3,1907.9155182731777,"0, 0, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 72, 61, 64, 66, 69, 0, 20, 23, 22, 21, 0, 41, 40, 44, 46, 45, 48, 49, 0, 83, 82, 84, 85, 88, 89, 0, 24, 25, 27, 28, 26, 50, 52, 0, 80, 0, 92, 93, 97, 100, 99, 0, 1, 75, 0, 5, 3, 7, 4, 0, 51, 0, 43, 42, 68, 0, 57, 55, 59, 0, 17, 18, 19, 15, 12, 0, 13, 16, 14, 6, 0, 29, 30, 0, 87, 86, 0, 10, 11, 0, 8, 9, 2, 0, 74, 77, 79, 0, 90, 91, 0, 98, 96, 95, 94, 0, 54, 53, 56, 58, 60, 0, 76, 71, 73, 0, 78, 0, 81, 70, 0",0.616,1907.92,28
6,1868.9054330258468,"0, 0, 68, 69, 0, 23, 22, 21, 0, 5, 7, 0, 25, 27, 29, 39, 36, 34, 0, 20, 48, 51, 50, 52, 49, 0, 41, 40, 44, 46, 45, 0, 74, 0, 8, 9, 6, 75, 0, 56, 58, 60, 59, 0, 67, 65, 63, 62, 72, 61, 64, 66, 0, 90, 87, 86, 89, 91, 0, 79, 80, 0, 96, 95, 94, 93, 0, 10, 11, 4, 0, 17, 18, 19, 15, 16, 14, 12, 47, 0, 24, 28, 26, 0, 43, 42, 0, 32, 33, 31, 35, 37, 38, 0, 3, 1, 0, 57, 55, 54, 53, 30, 2, 0, 100, 99, 0, 88, 0, 83, 82, 84, 85, 0, 81, 78, 76, 71, 70, 73, 77, 0, 13, 0, 98, 97, 0, 92, 0",0.874,1868.91,28
9,1801.949645867446,"0, 0, 65, 0, 26, 23, 22, 21, 0, 67, 63, 62, 69, 0, 20, 24, 25, 27, 29, 51, 50, 52, 49, 47, 0, 83, 82, 89, 0, 5, 3, 7, 4, 75, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 91, 0, 1, 0, 43, 46, 45, 48, 0, 10, 11, 9, 100, 99, 0, 90, 87, 86, 84, 85, 88, 0, 31, 35, 37, 38, 39, 36, 34, 0, 66, 0, 30, 28, 6, 0, 8, 2, 0, 42, 41, 40, 44, 68, 0, 74, 72, 61, 64, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 79, 0, 32, 33, 71, 73, 77, 0, 96, 95, 94, 93, 97, 0, 70, 80, 0, 98, 92, 0, 76, 0",1.129,1801.95,26
14,1567.8904719926663,"0, 0, 20, 27, 29, 30, 28, 26, 23, 22, 21, 0, 68, 0, 65, 63, 0, 10, 2, 1, 75, 0, 41, 40, 44, 45, 48, 51, 50, 52, 0, 46, 47, 0, 67, 66, 69, 0, 15, 12, 0, 5, 7, 4, 0, 62, 74, 61, 64, 0, 24, 25, 49, 0, 43, 42, 59, 0, 83, 82, 84, 85, 88, 89, 91, 0, 3, 6, 0, 8, 9, 0, 90, 87, 86, 72, 0, 13, 17, 18, 19, 16, 14, 0, 31, 35, 37, 38, 39, 36, 34, 0, 11, 99, 0, 98, 96, 95, 94, 93, 0, 32, 33, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 0, 92, 97, 100, 0",1.545,1567.89,25
37,1563.3308317920414,"0, 0, 20, 30, 28, 23, 22, 21, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 43, 42, 46, 69, 0, 65, 0, 67, 63, 66, 0, 24, 25, 27, 29, 26, 68, 0, 8, 9, 6, 4, 0, 11, 2, 1, 75, 0, 10, 0, 5, 3, 7, 0, 62, 74, 64, 0, 87, 86, 89, 91, 0, 90, 88, 0, 61, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 59, 0, 54, 53, 56, 58, 60, 0, 83, 82, 84, 85, 0, 92, 0, 72, 0, 81, 0",3.418,1563.33,25
44,1447.0595369540104,"0, 0, 20, 21, 0, 8, 9, 6, 4, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 5, 3, 7, 11, 0, 43, 46, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 90, 85, 88, 89, 91, 0, 41, 40, 44, 0, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 84, 0, 10, 2, 1, 0, 42, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 93, 97, 100, 99, 0, 32, 33, 12, 0, 66, 0, 15, 0, 87, 86, 0, 13, 17, 18, 19, 16, 14, 0, 92, 0, 57, 55, 0",3.981,1447.06,22
51,1435.9886079456335,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 8, 9, 4, 1, 75, 0, 5, 3, 6, 0, 20, 10, 11, 0, 67, 41, 40, 44, 66, 0, 92, 93, 97, 100, 99, 0, 90, 87, 86, 89, 91, 0, 54, 53, 56, 58, 60, 59, 0, 95, 94, 0, 13, 17, 18, 19, 14, 12, 0, 57, 55, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 2, 0, 32, 33, 31, 0, 15, 16, 0, 98, 96, 85, 88, 0, 83, 82, 84, 0, 7, 0",4.526,1435.99,21
