Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2599.1834325679592,"0, 0, 20, 21, 0, 63, 0, 64, 0, 22, 0, 12, 0, 49, 47, 0, 69, 0, 51, 50, 52, 0, 65, 0, 1, 0, 27, 0, 26, 0, 67, 72, 61, 0, 23, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 43, 42, 46, 68, 66, 0, 24, 25, 28, 0, 5, 3, 7, 4, 2, 0, 48, 0, 75, 0, 33, 0, 10, 11, 9, 0, 8, 6, 0, 17, 18, 19, 15, 14, 0, 95, 0, 54, 53, 56, 58, 60, 59, 0, 96, 97, 0, 62, 74, 0, 16, 0, 40, 44, 45, 0, 41, 38, 0, 37, 36, 34, 0, 29, 30, 100, 99, 0, 13, 35, 0, 83, 82, 93, 0, 98, 92, 0, 32, 31, 39, 0, 79, 0, 57, 55, 80, 0, 81, 78, 76, 71, 70, 73, 77, 0, 94, 0",0.414,2599.18,42
1,2056.8620579446983,"0, 0, 41, 40, 0, 29, 0, 20, 21, 0, 1, 75, 0, 65, 63, 68, 69, 0, 9, 6, 4, 2, 0, 24, 25, 27, 28, 26, 23, 22, 49, 47, 0, 43, 42, 45, 48, 51, 50, 52, 0, 10, 11, 0, 67, 66, 0, 64, 0, 5, 7, 8, 0, 94, 92, 93, 97, 100, 99, 0, 44, 61, 0, 62, 74, 72, 0, 3, 0, 90, 87, 86, 88, 89, 91, 0, 46, 34, 0, 30, 39, 0, 82, 0, 55, 59, 0, 96, 95, 0, 19, 15, 16, 14, 12, 0, 57, 54, 53, 56, 58, 60, 0, 13, 17, 18, 38, 0, 37, 36, 0, 98, 77, 79, 0, 84, 85, 0, 32, 33, 31, 35, 0, 83, 0, 81, 78, 76, 71, 70, 73, 80, 0",0.632,2056.86,32
2,1994.2461529699337,"0, 0, 21, 0, 20, 26, 0, 65, 69, 0, 67, 66, 0, 57, 55, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 22, 0, 24, 27, 0, 3, 4, 2, 1, 75, 0, 41, 40, 44, 46, 48, 51, 50, 52, 49, 47, 0, 23, 0, 63, 68, 0, 74, 72, 61, 64, 0, 5, 7, 8, 9, 6, 0, 95, 0, 42, 45, 0, 43, 62, 0, 29, 11, 0, 38, 0, 17, 18, 19, 15, 16, 14, 12, 0, 25, 28, 0, 10, 88, 89, 0, 54, 60, 0, 35, 36, 34, 0, 32, 33, 31, 37, 39, 0, 100, 99, 0, 87, 86, 83, 82, 84, 85, 0, 30, 0, 90, 91, 0, 13, 92, 93, 0, 98, 96, 94, 97, 0, 53, 56, 58, 0",0.828,1994.25,33
3,1938.3065530374015,"0, 0, 23, 21, 0, 20, 22, 0, 59, 0, 67, 65, 63, 74, 64, 68, 69, 0, 10, 11, 6, 4, 1, 75, 0, 24, 25, 28, 26, 0, 3, 7, 8, 9, 0, 30, 0, 62, 66, 0, 5, 2, 0, 84, 85, 88, 91, 0, 42, 44, 45, 48, 51, 50, 0, 43, 47, 0, 57, 55, 54, 56, 58, 60, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 27, 29, 100, 99, 0, 90, 87, 86, 89, 0, 95, 0, 41, 40, 46, 49, 0, 98, 94, 92, 93, 97, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 72, 61, 0, 52, 0, 16, 14, 12, 0, 18, 0, 13, 17, 15, 0, 82, 0, 53, 0, 19, 0, 96, 83, 0",1.019,1938.31,31
4,1817.1603335712464,"0, 0, 62, 66, 69, 0, 26, 23, 21, 0, 65, 0, 63, 49, 47, 0, 25, 27, 29, 30, 28, 6, 4, 1, 75, 0, 59, 0, 20, 22, 0, 24, 51, 50, 52, 0, 41, 40, 0, 67, 61, 64, 68, 0, 5, 3, 7, 8, 9, 0, 83, 82, 84, 85, 88, 89, 91, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 74, 72, 0, 43, 42, 45, 48, 0, 10, 11, 2, 0, 46, 0, 90, 86, 0, 87, 80, 0, 44, 0, 38, 0, 18, 15, 16, 14, 12, 0, 36, 34, 0, 13, 17, 19, 0, 60, 0, 57, 55, 54, 53, 56, 58, 0, 32, 33, 31, 35, 37, 39, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",1.211,1817.16,29
6,1717.7567366447508,"0, 0, 75, 0, 26, 0, 20, 22, 21, 0, 52, 49, 47, 0, 7, 8, 9, 6, 4, 0, 66, 69, 0, 24, 25, 27, 29, 30, 28, 23, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 10, 11, 0, 43, 42, 41, 40, 46, 45, 48, 51, 50, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 3, 0, 5, 2, 1, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 53, 56, 58, 60, 0, 44, 0, 96, 95, 94, 92, 93, 97, 100, 0, 39, 34, 0, 55, 59, 0, 98, 54, 0, 37, 38, 0, 33, 0, 32, 31, 35, 36, 0, 57, 77, 79, 0, 81, 78, 76, 71, 70, 73, 80, 0",1.599,1717.76,26
10,1701.2188524734295,"0, 0, 10, 11, 0, 22, 21, 0, 20, 24, 25, 27, 28, 26, 23, 0, 65, 63, 74, 0, 67, 66, 69, 0, 5, 3, 4, 0, 83, 82, 84, 85, 88, 89, 0, 75, 0, 43, 42, 49, 47, 0, 1, 0, 7, 8, 9, 6, 2, 0, 29, 30, 0, 46, 45, 48, 51, 50, 52, 0, 90, 91, 0, 41, 40, 44, 0, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 62, 72, 61, 64, 68, 0, 81, 78, 76, 79, 0, 98, 96, 95, 94, 92, 93, 97, 0, 86, 0, 87, 80, 0, 57, 55, 70, 73, 77, 0, 71, 0",2.356,1701.22,27
12,1483.2852414559902,"0, 0, 62, 66, 69, 0, 27, 28, 26, 23, 22, 21, 0, 20, 24, 25, 29, 30, 0, 67, 65, 63, 64, 68, 0, 5, 3, 4, 1, 75, 0, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 74, 72, 61, 0, 7, 8, 9, 6, 2, 0, 10, 11, 0, 96, 95, 94, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 88, 89, 91, 0, 86, 0, 100, 0, 39, 34, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 46, 0, 32, 33, 35, 37, 38, 36, 0, 90, 87, 83, 82, 84, 85, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 92, 97, 0, 31, 0",2.729,1483.29,23
24,1338.5431794998206,"0, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 5, 7, 8, 10, 11, 9, 4, 1, 75, 0, 30, 26, 23, 21, 0, 20, 22, 0, 27, 28, 0, 90, 87, 84, 85, 88, 89, 91, 0, 29, 0, 67, 65, 63, 62, 66, 69, 0, 25, 0, 38, 0, 74, 72, 61, 64, 68, 0, 24, 46, 45, 48, 50, 52, 49, 47, 0, 43, 42, 41, 40, 44, 51, 0, 3, 2, 0, 86, 83, 82, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 31, 35, 37, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 6, 0, 33, 0",4.881,1338.54,21
44,1299.0421661495518,"0, 0, 20, 22, 21, 0, 67, 65, 63, 62, 68, 52, 49, 47, 0, 24, 25, 27, 28, 26, 23, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 0, 75, 0, 10, 11, 9, 6, 4, 1, 0, 74, 72, 61, 64, 69, 0, 5, 3, 7, 8, 2, 0, 29, 30, 34, 0, 66, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 36, 0, 32, 33, 31, 35, 37, 38, 39, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 93, 97, 100, 0, 46, 0, 92, 0",8.453,1299.04,20
