Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2567.608957589845,"0, 0, 21, 0, 23, 22, 0, 1, 75, 0, 69, 0, 6, 0, 20, 24, 28, 0, 65, 0, 64, 68, 0, 51, 0, 85, 0, 41, 44, 46, 45, 48, 50, 52, 49, 47, 0, 9, 0, 67, 63, 62, 66, 0, 70, 73, 79, 0, 10, 11, 0, 5, 3, 4, 0, 43, 42, 40, 0, 29, 0, 25, 27, 26, 0, 7, 8, 2, 0, 78, 76, 71, 77, 80, 0, 61, 0, 83, 82, 84, 89, 0, 74, 72, 34, 0, 36, 0, 19, 15, 16, 14, 12, 0, 94, 0, 30, 39, 0, 33, 31, 35, 37, 38, 0, 90, 91, 0, 87, 86, 88, 99, 0, 13, 17, 18, 0, 81, 0, 92, 100, 0, 96, 95, 93, 97, 0, 57, 55, 59, 0, 58, 60, 0, 98, 56, 0, 32, 54, 53, 0",0.379,2567.61,40
1,2232.1324733187666,"0, 0, 23, 22, 21, 0, 83, 82, 84, 85, 88, 91, 0, 65, 63, 62, 66, 69, 0, 41, 0, 75, 0, 20, 24, 25, 27, 26, 0, 54, 53, 58, 60, 0, 67, 42, 44, 45, 48, 51, 50, 49, 47, 0, 1, 0, 10, 0, 8, 4, 0, 70, 73, 77, 79, 0, 96, 95, 92, 93, 99, 0, 68, 0, 61, 64, 0, 7, 6, 0, 5, 3, 2, 0, 29, 30, 28, 34, 0, 32, 33, 36, 0, 89, 0, 43, 46, 52, 0, 74, 72, 0, 9, 0, 98, 94, 97, 100, 0, 59, 0, 90, 86, 0, 87, 31, 35, 37, 38, 39, 0, 11, 0, 40, 56, 0, 13, 17, 18, 19, 16, 14, 12, 0, 15, 0, 78, 76, 71, 0, 57, 55, 80, 0, 81, 0",0.599,2232.13,35
2,2085.632283000568,"0, 0, 29, 30, 28, 26, 21, 0, 20, 22, 0, 87, 86, 88, 0, 23, 0, 67, 63, 0, 43, 65, 66, 69, 0, 10, 11, 9, 6, 4, 1, 75, 0, 27, 0, 98, 95, 94, 93, 97, 99, 0, 5, 3, 7, 8, 2, 0, 92, 100, 0, 25, 0, 62, 74, 72, 61, 64, 68, 0, 42, 49, 47, 0, 40, 44, 45, 48, 51, 50, 52, 0, 85, 0, 90, 91, 0, 41, 46, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 24, 0, 89, 0, 83, 82, 84, 0, 96, 58, 60, 0, 54, 53, 56, 0, 33, 0, 37, 38, 36, 34, 0, 81, 78, 76, 71, 73, 77, 79, 80, 0, 32, 39, 0, 57, 55, 35, 0, 31, 70, 0",0.795,2085.63,31
4,2031.9559339496543,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 29, 26, 0, 28, 0, 18, 19, 15, 16, 14, 12, 4, 0, 47, 0, 75, 0, 25, 27, 0, 7, 6, 0, 5, 3, 1, 0, 61, 64, 68, 0, 23, 22, 0, 24, 30, 34, 0, 43, 42, 44, 45, 48, 51, 50, 49, 0, 10, 11, 9, 0, 41, 40, 46, 52, 0, 8, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 98, 94, 93, 0, 85, 88, 89, 0, 90, 91, 0, 74, 72, 0, 13, 17, 70, 73, 77, 79, 80, 0, 83, 82, 84, 0, 97, 100, 99, 0, 87, 86, 0, 58, 0, 96, 95, 92, 0, 55, 0, 54, 53, 56, 60, 59, 0, 57, 0, 81, 78, 76, 71, 0",1.185,2031.96,33
6,1982.7914252172643,"0, 0, 20, 21, 0, 62, 66, 69, 0, 67, 65, 63, 74, 72, 61, 64, 68, 0, 27, 30, 28, 26, 0, 23, 22, 0, 46, 45, 48, 51, 50, 52, 49, 47, 0, 41, 40, 44, 0, 43, 42, 10, 0, 5, 3, 7, 11, 9, 6, 4, 1, 75, 0, 25, 0, 8, 2, 0, 38, 39, 36, 34, 0, 29, 0, 24, 79, 0, 32, 33, 37, 0, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 73, 77, 80, 0, 13, 17, 18, 0, 57, 55, 54, 53, 58, 0, 89, 0, 90, 91, 0, 70, 0, 84, 85, 88, 0, 98, 95, 94, 92, 93, 100, 99, 0, 87, 86, 83, 82, 97, 0, 31, 35, 60, 59, 0, 56, 0, 96, 0",1.567,1982.79,29
10,1750.63646869665,"0, 0, 62, 66, 69, 0, 65, 63, 0, 30, 28, 26, 22, 21, 0, 95, 94, 93, 0, 24, 25, 27, 29, 23, 0, 3, 6, 4, 2, 1, 75, 0, 20, 47, 0, 10, 0, 67, 74, 72, 68, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 5, 7, 8, 9, 0, 90, 91, 0, 43, 42, 45, 48, 50, 49, 0, 84, 85, 88, 89, 0, 87, 86, 83, 82, 99, 0, 96, 97, 100, 0, 61, 64, 52, 0, 41, 40, 44, 46, 51, 0, 11, 12, 0, 17, 18, 19, 16, 14, 0, 98, 92, 73, 77, 79, 80, 0, 13, 15, 0, 54, 53, 56, 60, 59, 0, 57, 55, 58, 0, 81, 78, 76, 71, 70, 0",2.31,1750.64,26
12,1734.447349896855,"0, 0, 20, 21, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 83, 82, 84, 85, 88, 89, 91, 0, 24, 25, 15, 16, 14, 12, 0, 23, 0, 43, 42, 45, 48, 51, 50, 49, 47, 0, 98, 95, 0, 10, 11, 0, 28, 26, 22, 0, 27, 29, 30, 0, 17, 18, 19, 0, 32, 33, 52, 0, 90, 86, 0, 46, 0, 41, 40, 44, 73, 0, 81, 78, 76, 71, 70, 79, 0, 94, 92, 93, 97, 99, 0, 13, 100, 0, 87, 80, 0, 96, 77, 0",2.677,1734.45,24
17,1658.8813549932759,"0, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 20, 21, 0, 67, 65, 63, 69, 0, 48, 50, 52, 49, 47, 0, 10, 11, 89, 91, 0, 24, 25, 27, 29, 28, 26, 23, 22, 0, 90, 88, 0, 30, 34, 0, 43, 62, 74, 72, 61, 64, 68, 66, 0, 41, 40, 44, 45, 0, 87, 86, 83, 82, 84, 85, 1, 0, 19, 15, 16, 14, 12, 0, 13, 17, 18, 2, 0, 46, 51, 0, 42, 54, 53, 56, 58, 60, 59, 0, 57, 55, 77, 79, 80, 0, 33, 31, 35, 37, 38, 36, 0, 95, 94, 97, 99, 0, 98, 96, 93, 0, 92, 100, 0, 32, 39, 0, 81, 78, 76, 71, 70, 73, 0",3.569,1658.88,23
19,1572.9001847887089,"0, 0, 23, 22, 21, 0, 20, 24, 25, 27, 28, 26, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 68, 0, 91, 0, 5, 3, 7, 8, 9, 6, 4, 75, 0, 10, 11, 2, 1, 0, 41, 40, 44, 46, 45, 48, 50, 52, 49, 47, 0, 29, 30, 51, 0, 43, 42, 53, 58, 60, 59, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 89, 0, 69, 0, 87, 86, 88, 0, 98, 19, 15, 16, 14, 12, 0, 66, 0, 61, 64, 0, 70, 73, 77, 79, 80, 0, 13, 17, 18, 85, 0, 57, 55, 54, 56, 72, 0, 83, 82, 84, 0, 81, 78, 76, 71, 0",3.919,1572.9,23
24,1456.9852688450226,"0, 0, 10, 11, 0, 67, 65, 66, 69, 0, 2, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 57, 55, 54, 56, 58, 60, 59, 0, 46, 45, 48, 50, 52, 49, 47, 0, 20, 40, 0, 5, 3, 7, 8, 9, 6, 4, 91, 0, 84, 85, 88, 89, 0, 43, 42, 44, 51, 0, 90, 87, 86, 83, 82, 97, 99, 0, 63, 64, 68, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 72, 61, 0, 98, 96, 95, 94, 92, 93, 100, 0, 62, 74, 39, 36, 34, 0, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 0, 13, 17, 53, 0",4.782,1456.99,20
