Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2279.247617887876,"0, 0, 20, 21, 0, 28, 26, 0, 66, 69, 0, 22, 0, 46, 45, 47, 0, 63, 0, 67, 65, 74, 0, 23, 0, 42, 41, 0, 61, 64, 68, 49, 0, 24, 27, 0, 90, 87, 86, 85, 88, 89, 2, 1, 0, 51, 50, 52, 0, 48, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 40, 44, 0, 3, 0, 7, 6, 4, 0, 5, 9, 0, 25, 29, 30, 34, 0, 10, 11, 0, 8, 39, 36, 0, 32, 33, 35, 38, 0, 75, 0, 43, 62, 72, 59, 0, 81, 82, 0, 56, 58, 60, 0, 96, 95, 94, 93, 97, 100, 99, 91, 0, 84, 0, 55, 0, 17, 18, 19, 14, 0, 54, 53, 0, 13, 15, 16, 12, 0, 31, 37, 0, 98, 92, 0, 57, 83, 0",0.387,2279.25,37
1,1976.7797506574614,"0, 0, 21, 0, 10, 11, 0, 84, 97, 100, 99, 0, 9, 6, 4, 2, 1, 75, 0, 63, 0, 20, 22, 0, 67, 65, 88, 89, 91, 0, 23, 0, 24, 28, 26, 0, 66, 69, 0, 5, 7, 0, 25, 27, 15, 0, 42, 45, 48, 0, 43, 41, 44, 46, 47, 0, 3, 8, 30, 0, 40, 51, 50, 52, 49, 0, 98, 96, 95, 61, 64, 68, 0, 16, 14, 12, 0, 55, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 87, 86, 85, 0, 62, 74, 72, 0, 29, 34, 0, 56, 58, 60, 0, 13, 17, 18, 19, 39, 36, 0, 94, 92, 93, 0, 83, 82, 0, 32, 33, 31, 37, 38, 0, 57, 54, 53, 0, 35, 0",0.599,1976.78,31
4,1927.2639065539734,"0, 0, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 8, 0, 63, 66, 69, 0, 43, 41, 40, 44, 50, 0, 20, 24, 52, 49, 47, 0, 75, 0, 7, 6, 4, 2, 1, 0, 67, 65, 62, 74, 72, 68, 0, 10, 100, 99, 0, 9, 0, 85, 0, 11, 0, 42, 46, 45, 48, 51, 0, 90, 87, 86, 88, 89, 91, 0, 61, 64, 0, 16, 14, 12, 0, 15, 0, 13, 17, 18, 19, 34, 0, 56, 58, 60, 0, 98, 96, 95, 94, 92, 93, 97, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 57, 59, 0, 83, 82, 84, 0, 55, 54, 53, 80, 0, 81, 78, 76, 77, 79, 0, 70, 73, 0, 71, 0",1.179,1927.26,28
5,1874.490881654431,"0, 0, 48, 51, 50, 49, 47, 0, 20, 23, 22, 21, 0, 87, 86, 89, 91, 0, 67, 65, 63, 66, 69, 0, 8, 9, 6, 2, 1, 75, 0, 10, 11, 0, 43, 52, 0, 90, 84, 85, 88, 0, 24, 25, 27, 28, 26, 0, 61, 64, 68, 0, 29, 30, 34, 0, 7, 4, 0, 13, 15, 0, 5, 3, 95, 94, 93, 0, 62, 74, 72, 59, 0, 98, 96, 97, 100, 99, 0, 57, 55, 54, 56, 58, 60, 0, 42, 41, 40, 44, 45, 0, 46, 0, 18, 19, 14, 12, 0, 32, 33, 37, 38, 39, 36, 0, 83, 82, 0, 17, 16, 0, 31, 35, 0, 81, 78, 76, 71, 73, 77, 79, 80, 0, 92, 0, 53, 70, 0",1.363,1874.49,28
10,1771.1844267773527,"0, 0, 67, 65, 63, 66, 69, 0, 8, 9, 6, 4, 0, 20, 21, 0, 43, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 26, 23, 22, 1, 75, 0, 90, 89, 91, 0, 5, 3, 7, 10, 11, 0, 62, 74, 72, 61, 64, 68, 0, 98, 95, 94, 92, 93, 97, 100, 99, 0, 60, 0, 42, 41, 40, 44, 46, 34, 0, 55, 59, 0, 29, 30, 28, 0, 13, 17, 18, 19, 15, 16, 12, 0, 87, 86, 84, 85, 88, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 54, 56, 58, 0, 76, 0, 2, 0, 96, 83, 82, 0, 70, 73, 77, 79, 80, 0, 57, 53, 0, 81, 78, 71, 14, 0",2.274,1771.18,24
11,1686.6758748026236,"0, 0, 20, 22, 21, 0, 75, 0, 67, 65, 63, 61, 64, 68, 0, 10, 11, 6, 4, 2, 1, 0, 66, 69, 0, 43, 41, 40, 44, 45, 48, 51, 50, 49, 47, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 42, 46, 52, 0, 87, 86, 89, 91, 0, 7, 0, 5, 3, 8, 9, 0, 24, 25, 27, 28, 26, 23, 0, 32, 33, 37, 38, 39, 36, 34, 0, 62, 74, 72, 59, 0, 90, 94, 93, 99, 0, 29, 30, 100, 0, 96, 97, 0, 98, 95, 82, 84, 85, 88, 0, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 0, 83, 0, 31, 35, 0, 92, 0, 81, 78, 0",2.454,1686.68,25
13,1663.3813527002142,"0, 0, 67, 65, 63, 69, 0, 21, 0, 20, 22, 0, 43, 48, 51, 50, 52, 49, 47, 0, 5, 3, 7, 4, 2, 1, 75, 0, 24, 25, 27, 26, 23, 0, 42, 41, 40, 44, 46, 45, 0, 10, 11, 9, 6, 0, 66, 0, 8, 91, 0, 85, 88, 89, 0, 90, 87, 86, 84, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 62, 74, 72, 61, 64, 68, 0, 55, 59, 0, 98, 99, 0, 97, 100, 0, 29, 30, 28, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 80, 0, 57, 54, 56, 58, 60, 0, 96, 95, 94, 93, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 92, 0, 53, 0",2.804,1663.38,26
17,1643.6936827474008,"0, 0, 7, 4, 1, 75, 0, 62, 74, 72, 69, 0, 24, 25, 27, 26, 23, 22, 21, 0, 65, 0, 20, 30, 28, 0, 61, 64, 68, 66, 0, 5, 3, 8, 9, 6, 2, 0, 10, 11, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 87, 86, 89, 91, 0, 90, 84, 85, 88, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 67, 63, 0, 43, 46, 0, 29, 0, 97, 100, 99, 0, 96, 95, 94, 92, 93, 0, 83, 82, 59, 0, 98, 73, 77, 79, 80, 0, 31, 0, 57, 54, 56, 58, 60, 0, 81, 78, 76, 71, 70, 0, 55, 53, 0",3.503,1643.69,25
23,1617.8524200271477,"0, 0, 20, 24, 27, 29, 26, 23, 22, 21, 0, 10, 11, 9, 6, 4, 1, 75, 0, 50, 52, 49, 47, 0, 67, 65, 63, 66, 69, 0, 5, 3, 7, 8, 2, 0, 62, 74, 72, 61, 64, 68, 0, 44, 45, 48, 51, 0, 89, 91, 0, 43, 42, 41, 40, 46, 34, 0, 25, 28, 0, 90, 87, 86, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 97, 100, 99, 0, 98, 96, 95, 94, 93, 0, 55, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 37, 38, 39, 36, 0, 83, 82, 84, 0, 31, 35, 30, 59, 0, 57, 54, 56, 58, 60, 0, 53, 0, 92, 0",4.546,1617.85,23
24,1474.335623524772,"0, 0, 21, 0, 87, 86, 84, 85, 88, 89, 91, 0, 25, 27, 29, 30, 28, 26, 23, 22, 0, 20, 24, 52, 49, 47, 0, 65, 0, 67, 63, 66, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 10, 11, 100, 0, 40, 44, 45, 48, 51, 50, 0, 43, 42, 41, 46, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 90, 83, 82, 2, 0, 62, 74, 72, 61, 64, 68, 69, 0, 31, 35, 37, 38, 39, 36, 34, 0, 55, 54, 58, 60, 0, 59, 0, 98, 96, 95, 94, 93, 97, 0, 32, 33, 92, 0, 57, 53, 56, 0",4.724,1474.34,21
