Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2454.4702975288096,"0, 0, 44, 45, 0, 43, 40, 48, 50, 0, 25, 27, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 75, 0, 91, 0, 52, 47, 0, 84, 89, 0, 20, 24, 29, 0, 9, 0, 54, 0, 67, 65, 63, 69, 0, 93, 0, 66, 0, 10, 2, 1, 0, 72, 61, 64, 68, 0, 62, 74, 51, 0, 46, 49, 0, 11, 4, 0, 98, 99, 0, 90, 87, 86, 85, 88, 0, 41, 0, 14, 0, 83, 82, 97, 100, 0, 53, 56, 58, 60, 0, 15, 0, 8, 6, 0, 59, 0, 36, 34, 0, 13, 17, 18, 19, 16, 12, 0, 42, 0, 55, 0, 32, 33, 31, 35, 37, 38, 39, 0, 96, 95, 94, 92, 77, 79, 80, 0, 78, 76, 73, 0, 57, 71, 70, 0, 81, 0",0.395,2454.47,37
1,2159.250023209072,"0, 0, 21, 0, 66, 69, 0, 37, 38, 39, 36, 50, 0, 20, 22, 49, 47, 0, 43, 42, 46, 45, 0, 41, 40, 44, 51, 0, 57, 55, 59, 0, 74, 72, 61, 64, 68, 0, 11, 0, 7, 0, 54, 53, 56, 58, 60, 80, 0, 24, 25, 28, 26, 23, 0, 67, 65, 63, 62, 34, 0, 9, 6, 0, 5, 3, 8, 4, 2, 1, 75, 0, 30, 0, 14, 0, 52, 0, 90, 85, 88, 89, 91, 0, 10, 0, 27, 29, 0, 13, 15, 16, 12, 0, 87, 86, 83, 82, 84, 97, 0, 48, 99, 0, 98, 96, 95, 94, 92, 93, 100, 0, 35, 0, 32, 33, 31, 0, 70, 73, 77, 79, 0, 81, 76, 0, 17, 18, 19, 0, 78, 71, 0",0.593,2159.25,32
2,2098.0283880589955,"0, 0, 25, 28, 26, 23, 22, 21, 0, 65, 63, 0, 66, 69, 0, 43, 42, 46, 45, 47, 0, 20, 24, 27, 29, 30, 34, 0, 67, 62, 74, 68, 0, 90, 89, 0, 11, 9, 6, 1, 0, 5, 3, 7, 4, 2, 75, 0, 8, 10, 36, 0, 93, 97, 100, 99, 0, 44, 49, 0, 41, 40, 48, 51, 50, 52, 0, 19, 15, 16, 14, 12, 0, 17, 18, 0, 91, 0, 84, 85, 88, 0, 98, 96, 95, 94, 92, 0, 83, 82, 0, 72, 61, 64, 0, 87, 86, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 38, 0, 13, 56, 58, 60, 0, 53, 0, 55, 59, 0, 57, 54, 0, 37, 39, 0, 78, 76, 0, 81, 0",0.789,2098.03,30
3,1899.593020438183,"0, 0, 6, 4, 75, 0, 20, 21, 0, 67, 65, 63, 74, 0, 3, 0, 43, 42, 44, 45, 0, 5, 7, 8, 11, 9, 0, 68, 0, 25, 27, 28, 26, 23, 22, 0, 47, 0, 90, 91, 0, 29, 30, 34, 0, 24, 52, 49, 0, 35, 37, 38, 39, 0, 61, 64, 0, 57, 59, 0, 87, 86, 85, 88, 89, 0, 46, 48, 50, 0, 66, 69, 0, 41, 40, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 62, 72, 0, 1, 0, 10, 2, 0, 94, 92, 93, 97, 100, 99, 0, 98, 96, 95, 84, 0, 81, 78, 76, 73, 77, 79, 80, 0, 32, 33, 36, 0, 55, 54, 53, 56, 58, 60, 0, 31, 0, 71, 70, 0, 83, 82, 0",0.982,1899.59,32
7,1892.7410217910904,"0, 0, 41, 40, 44, 47, 0, 20, 21, 0, 67, 65, 63, 69, 0, 9, 6, 4, 2, 1, 75, 0, 30, 28, 26, 23, 22, 0, 48, 0, 14, 12, 0, 5, 3, 7, 8, 11, 0, 24, 25, 27, 29, 34, 0, 66, 0, 43, 42, 46, 45, 64, 68, 0, 51, 50, 52, 49, 0, 10, 0, 55, 54, 53, 56, 58, 60, 59, 0, 36, 0, 35, 37, 38, 39, 0, 62, 74, 72, 61, 0, 90, 91, 0, 87, 86, 84, 85, 88, 89, 0, 13, 17, 18, 19, 15, 16, 100, 99, 0, 98, 96, 95, 94, 92, 93, 97, 0, 32, 33, 31, 82, 0, 76, 79, 0, 70, 73, 77, 80, 0, 83, 0, 81, 78, 71, 0, 57, 0",1.799,1892.74,28
8,1891.3907642290017,"0, 0, 20, 21, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 47, 0, 67, 65, 63, 62, 72, 61, 64, 68, 69, 0, 7, 4, 0, 6, 75, 0, 22, 0, 24, 25, 27, 28, 26, 23, 0, 5, 3, 1, 0, 43, 42, 41, 40, 48, 50, 52, 49, 0, 46, 45, 0, 11, 9, 0, 90, 74, 66, 0, 29, 30, 34, 0, 57, 59, 0, 8, 10, 2, 0, 70, 73, 77, 79, 80, 0, 44, 51, 0, 87, 86, 84, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 38, 39, 36, 0, 32, 33, 31, 35, 37, 0, 58, 60, 0, 83, 82, 0, 55, 54, 53, 56, 0, 76, 0, 71, 0, 81, 78, 0",1.984,1891.39,29
10,1852.3661663558262,"0, 0, 20, 21, 0, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 47, 0, 8, 6, 4, 2, 1, 75, 0, 29, 30, 28, 26, 0, 22, 0, 43, 42, 46, 45, 0, 24, 25, 27, 23, 49, 0, 44, 0, 7, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 5, 3, 9, 0, 66, 0, 41, 40, 48, 50, 52, 0, 13, 17, 18, 19, 14, 12, 0, 10, 11, 0, 58, 60, 0, 84, 85, 0, 90, 87, 86, 89, 0, 57, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 51, 0, 81, 78, 76, 73, 77, 79, 80, 0, 83, 82, 88, 0, 55, 54, 53, 56, 0, 15, 16, 0, 70, 0, 71, 0",2.35,1852.37,30
13,1726.472374953355,"0, 0, 1, 75, 0, 27, 21, 0, 20, 22, 0, 11, 9, 6, 4, 2, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 10, 0, 7, 0, 24, 25, 28, 26, 23, 0, 90, 89, 91, 0, 55, 54, 53, 56, 58, 60, 59, 0, 8, 0, 5, 3, 94, 92, 93, 97, 99, 0, 30, 0, 40, 0, 44, 48, 50, 52, 49, 47, 0, 35, 37, 38, 39, 36, 34, 0, 87, 86, 84, 85, 88, 0, 43, 42, 41, 46, 45, 51, 0, 32, 33, 31, 29, 14, 12, 0, 100, 0, 13, 17, 18, 19, 15, 16, 0, 98, 96, 95, 83, 0, 81, 76, 73, 77, 79, 80, 0, 78, 71, 70, 0, 82, 0, 57, 0",2.89,1726.47,27
14,1636.8410531410127,"0, 0, 20, 21, 0, 61, 64, 68, 66, 69, 0, 57, 59, 0, 67, 65, 63, 62, 74, 72, 48, 50, 52, 49, 47, 0, 87, 86, 84, 88, 89, 91, 0, 43, 42, 41, 40, 44, 45, 0, 9, 6, 4, 2, 1, 0, 55, 54, 53, 56, 58, 60, 51, 0, 22, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 25, 27, 28, 26, 23, 0, 46, 0, 24, 29, 30, 0, 7, 8, 11, 0, 5, 3, 75, 0, 31, 35, 37, 38, 39, 36, 34, 0, 10, 0, 82, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 85, 0, 70, 73, 77, 79, 80, 0, 90, 83, 0, 78, 76, 71, 0, 81, 0",3.071,1636.84,25
21,1632.7121180147244,"0, 0, 20, 21, 0, 85, 88, 89, 91, 0, 87, 86, 84, 0, 24, 25, 27, 28, 26, 23, 22, 0, 90, 83, 82, 0, 5, 3, 7, 4, 1, 75, 0, 67, 65, 63, 62, 74, 66, 69, 0, 42, 46, 48, 50, 52, 49, 47, 0, 68, 0, 8, 11, 9, 6, 2, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 30, 0, 43, 41, 40, 44, 45, 51, 0, 10, 99, 0, 29, 36, 34, 0, 38, 0, 73, 77, 79, 80, 0, 61, 64, 0, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 81, 78, 76, 71, 70, 0, 72, 0, 32, 33, 31, 35, 37, 39, 0, 57, 55, 54, 53, 56, 0",4.295,1632.71,25
