Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2317.08593321355,"0, 0, 26, 0, 65, 0, 5, 3, 75, 0, 20, 21, 0, 7, 10, 0, 6, 4, 1, 0, 22, 0, 67, 63, 62, 74, 49, 47, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 0, 91, 0, 25, 0, 23, 0, 24, 27, 28, 0, 69, 0, 87, 86, 89, 0, 84, 85, 88, 0, 11, 0, 66, 0, 31, 35, 37, 39, 36, 34, 0, 82, 0, 8, 9, 2, 0, 29, 30, 0, 100, 99, 0, 46, 68, 0, 90, 0, 61, 64, 0, 72, 0, 13, 17, 18, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 0, 55, 0, 78, 76, 73, 0, 32, 33, 38, 0, 54, 56, 58, 60, 0, 81, 77, 79, 80, 0, 57, 59, 0, 53, 0, 83, 0, 19, 0, 71, 70, 0",0.296,2317.09,40
1,2130.16634985351,"0, 0, 22, 21, 0, 65, 0, 20, 23, 0, 67, 63, 72, 61, 66, 69, 0, 6, 4, 1, 0, 5, 3, 7, 8, 9, 2, 75, 0, 25, 26, 0, 24, 27, 30, 28, 0, 46, 48, 51, 50, 52, 49, 47, 0, 13, 17, 18, 19, 12, 0, 44, 0, 83, 82, 89, 0, 10, 11, 64, 68, 0, 62, 74, 0, 56, 58, 60, 0, 43, 42, 41, 40, 45, 59, 0, 91, 0, 29, 0, 90, 87, 86, 84, 88, 0, 54, 53, 0, 55, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 16, 14, 0, 32, 33, 34, 0, 39, 36, 0, 31, 35, 37, 38, 0, 73, 0, 71, 70, 77, 79, 80, 0, 85, 0, 57, 0, 81, 78, 76, 15, 0",0.408,2130.17,32
2,1984.4339093315168,"0, 0, 20, 21, 0, 22, 0, 10, 11, 0, 65, 0, 41, 40, 44, 46, 47, 0, 25, 27, 28, 26, 23, 49, 0, 66, 69, 0, 67, 63, 72, 61, 64, 68, 0, 24, 29, 30, 34, 0, 7, 0, 90, 89, 0, 83, 82, 84, 85, 88, 0, 5, 3, 8, 9, 6, 4, 1, 0, 31, 35, 37, 38, 39, 36, 0, 56, 58, 60, 0, 92, 93, 0, 100, 99, 0, 75, 0, 62, 74, 0, 43, 42, 45, 48, 51, 50, 52, 0, 98, 95, 94, 0, 70, 73, 79, 0, 87, 86, 91, 0, 2, 0, 57, 59, 0, 13, 17, 18, 19, 16, 14, 12, 0, 32, 33, 15, 0, 55, 54, 53, 80, 0, 96, 97, 0, 81, 78, 76, 71, 77, 0",0.501,1984.43,31
4,1966.2298159977436,"0, 0, 25, 0, 44, 45, 50, 49, 47, 0, 21, 0, 22, 0, 23, 0, 20, 24, 29, 0, 43, 42, 41, 40, 61, 64, 68, 69, 0, 11, 6, 0, 67, 65, 63, 62, 66, 0, 8, 4, 0, 75, 0, 5, 3, 7, 10, 9, 1, 0, 87, 86, 84, 85, 88, 89, 91, 0, 46, 48, 51, 52, 0, 26, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 83, 82, 0, 2, 0, 53, 56, 58, 60, 0, 17, 18, 19, 16, 14, 12, 0, 55, 0, 37, 38, 36, 34, 0, 28, 0, 72, 0, 27, 30, 0, 71, 70, 73, 77, 79, 80, 0, 15, 0, 74, 0, 32, 33, 35, 0, 13, 31, 39, 59, 0, 81, 78, 76, 0, 57, 54, 0",0.674,1966.23,33
8,1954.6040800965507,"0, 0, 62, 66, 69, 0, 67, 65, 63, 74, 72, 61, 64, 68, 0, 21, 0, 5, 3, 7, 6, 0, 20, 22, 0, 23, 0, 24, 27, 47, 0, 41, 40, 44, 45, 48, 49, 0, 10, 11, 0, 25, 26, 0, 34, 0, 90, 87, 86, 89, 91, 75, 0, 4, 2, 1, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 50, 0, 29, 51, 52, 0, 33, 0, 28, 0, 35, 37, 38, 36, 0, 43, 42, 59, 0, 8, 9, 0, 98, 88, 0, 30, 0, 81, 77, 79, 80, 0, 13, 17, 18, 19, 16, 14, 12, 0, 32, 31, 39, 0, 83, 82, 84, 85, 0, 57, 55, 54, 53, 56, 58, 60, 0, 15, 0, 71, 70, 73, 0, 78, 76, 0",1.019,1954.6,32
9,1910.47103948951,"0, 0, 21, 0, 24, 27, 47, 0, 90, 89, 91, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 20, 29, 30, 28, 26, 23, 22, 0, 8, 9, 6, 4, 0, 5, 3, 7, 10, 11, 75, 0, 52, 49, 0, 25, 0, 66, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 0, 1, 0, 83, 82, 84, 85, 88, 0, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 99, 0, 46, 2, 0, 54, 53, 56, 58, 60, 0, 17, 18, 19, 15, 16, 14, 12, 0, 87, 86, 73, 77, 79, 80, 0, 72, 0, 32, 0, 13, 93, 97, 100, 0, 81, 78, 76, 71, 70, 0, 95, 0, 92, 0, 55, 0, 57, 59, 0, 96, 94, 0",1.103,1910.47,29
10,1721.6037074369715,"0, 0, 24, 25, 26, 0, 67, 65, 63, 66, 69, 0, 8, 9, 6, 4, 2, 1, 75, 0, 20, 21, 0, 23, 22, 0, 27, 29, 30, 28, 51, 50, 52, 49, 47, 0, 5, 3, 7, 10, 11, 0, 71, 70, 73, 77, 79, 80, 0, 41, 40, 44, 45, 48, 0, 43, 42, 46, 68, 0, 62, 74, 61, 64, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 32, 33, 31, 35, 38, 0, 72, 0, 15, 0, 54, 53, 56, 58, 60, 59, 0, 37, 39, 36, 34, 0, 76, 0, 82, 0, 13, 17, 18, 19, 16, 14, 12, 0, 55, 0, 83, 0, 81, 78, 0, 57, 0",1.187,1721.6,26
17,1686.1974637964356,"0, 0, 21, 0, 20, 22, 0, 25, 27, 29, 30, 28, 26, 23, 0, 65, 63, 66, 69, 0, 67, 62, 74, 61, 64, 68, 0, 44, 45, 48, 50, 49, 47, 0, 72, 85, 88, 89, 91, 75, 0, 3, 7, 10, 9, 0, 42, 51, 52, 0, 43, 41, 40, 46, 0, 90, 87, 86, 84, 0, 8, 11, 4, 1, 0, 5, 6, 2, 0, 24, 93, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 99, 0, 83, 82, 0, 95, 94, 92, 97, 100, 0, 78, 76, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 71, 70, 73, 77, 0, 96, 0, 81, 0",1.762,1686.2,25
19,1674.0764267637985,"0, 0, 28, 26, 0, 46, 45, 48, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 81, 78, 76, 77, 79, 80, 0, 23, 22, 0, 52, 0, 24, 27, 29, 30, 0, 5, 3, 8, 9, 6, 4, 2, 1, 75, 0, 25, 10, 11, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 42, 41, 40, 44, 0, 83, 82, 0, 43, 50, 0, 7, 39, 36, 34, 0, 13, 17, 18, 15, 16, 14, 12, 0, 74, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 72, 51, 0, 55, 54, 53, 56, 58, 60, 59, 0, 33, 31, 35, 38, 0, 71, 70, 73, 0, 32, 37, 0, 57, 19, 0",1.926,1674.08,25
21,1667.3643133229614,"0, 0, 46, 50, 52, 49, 47, 0, 20, 21, 0, 25, 26, 23, 22, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 30, 28, 0, 43, 42, 41, 40, 44, 45, 48, 51, 91, 0, 62, 66, 69, 0, 65, 63, 0, 67, 64, 68, 0, 92, 93, 97, 100, 99, 0, 27, 29, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 89, 0, 55, 0, 24, 10, 11, 0, 74, 72, 61, 0, 57, 59, 0, 83, 82, 84, 85, 88, 0, 54, 53, 56, 58, 60, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 95, 0, 81, 77, 79, 0, 96, 94, 0, 78, 76, 71, 70, 73, 0",2.089,1667.36,25
23,1628.5570543399422,"0, 0, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 24, 25, 10, 11, 6, 4, 0, 3, 0, 62, 61, 64, 68, 69, 0, 67, 65, 63, 66, 0, 1, 75, 0, 5, 7, 8, 9, 0, 72, 0, 42, 41, 40, 44, 45, 48, 50, 49, 47, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 43, 46, 51, 52, 0, 90, 89, 91, 0, 74, 0, 31, 35, 36, 34, 0, 2, 0, 98, 88, 0, 83, 82, 84, 85, 0, 33, 0, 87, 86, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 37, 38, 39, 0, 71, 73, 77, 79, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 70, 0",2.251,1628.56,25
37,1552.262084275228,"0, 0, 90, 87, 86, 89, 91, 0, 69, 0, 20, 22, 21, 0, 25, 27, 29, 30, 28, 26, 23, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 0, 2, 1, 75, 0, 24, 50, 52, 49, 47, 0, 5, 3, 4, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 42, 41, 40, 44, 45, 48, 51, 0, 7, 8, 9, 6, 0, 10, 11, 85, 88, 0, 46, 59, 0, 95, 97, 100, 99, 0, 83, 82, 84, 0, 98, 96, 94, 92, 93, 0, 37, 38, 39, 36, 0, 32, 33, 31, 35, 34, 0, 57, 55, 53, 56, 58, 60, 0, 73, 77, 79, 80, 0, 54, 0, 81, 78, 76, 71, 70, 0",3.377,1552.26,23
42,1446.6644822949113,"0, 0, 72, 61, 64, 68, 66, 69, 0, 21, 0, 20, 24, 25, 27, 28, 26, 23, 22, 75, 0, 7, 8, 9, 6, 4, 1, 0, 67, 65, 63, 62, 74, 0, 30, 0, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 11, 2, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 10, 48, 51, 50, 52, 49, 47, 0, 98, 99, 0, 43, 42, 41, 40, 44, 45, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 87, 86, 0, 90, 96, 95, 94, 92, 93, 97, 100, 0, 46, 59, 0, 54, 53, 56, 58, 60, 0, 57, 55, 70, 73, 77, 79, 80, 0, 29, 0, 81, 78, 76, 71, 0",3.77,1446.66,21
53,1295.1148442641108,"0, 0, 69, 0, 20, 21, 0, 63, 66, 0, 65, 0, 1, 75, 0, 8, 9, 6, 4, 0, 84, 85, 88, 89, 91, 0, 23, 22, 0, 30, 28, 26, 0, 5, 3, 7, 10, 11, 2, 0, 62, 74, 72, 61, 64, 68, 0, 90, 87, 86, 83, 82, 0, 67, 41, 40, 44, 45, 48, 50, 49, 47, 0, 43, 42, 46, 51, 52, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 24, 25, 27, 29, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 71, 70, 73, 77, 79, 80, 0, 81, 78, 76, 0",4.635,1295.11,22
68,1249.6449078229664,"0, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 29, 30, 28, 26, 23, 22, 21, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 24, 25, 27, 47, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 0, 67, 65, 0, 84, 85, 88, 89, 91, 0, 90, 87, 86, 83, 82, 77, 79, 80, 0, 2, 0, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 10, 11, 34, 0, 32, 33, 39, 36, 0, 81, 78, 76, 71, 70, 73, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 31, 35, 37, 38, 0",5.781,1249.64,18
70,1215.8819733932096,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 61, 64, 68, 66, 69, 49, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 10, 11, 6, 4, 1, 75, 0, 23, 22, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 25, 27, 28, 26, 0, 5, 3, 7, 8, 9, 2, 0, 72, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 24, 29, 30, 47, 0, 43, 42, 41, 40, 44, 45, 48, 51, 52, 0, 95, 94, 92, 93, 97, 100, 99, 0, 46, 50, 0, 98, 96, 83, 82, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 0",5.938,1215.88,18
74,1167.377778774455,"0, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 43, 42, 41, 40, 44, 45, 48, 49, 47, 0, 67, 65, 63, 62, 74, 61, 64, 68, 69, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 72, 66, 0, 20, 10, 11, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 46, 50, 52, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 99, 0, 95, 94, 93, 97, 100, 0, 51, 0, 96, 92, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",6.24,1167.38,17
134,1047.2989001330263,"0, 0, 74, 72, 61, 64, 68, 69, 0, 23, 22, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 0, 67, 65, 63, 66, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 51, 50, 52, 49, 47, 0, 43, 46, 45, 48, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 2, 0, 62, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 42, 41, 40, 44, 0",10.653,1047.3,17
150,1041.6464210178895,"0, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 49, 0, 42, 41, 40, 44, 45, 48, 51, 50, 52, 47, 0, 43, 46, 59, 0, 10, 11, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 19, 0",11.828,1041.65,14
