Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2533.504777373608,"0, 0, 40, 0, 20, 22, 21, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 28, 26, 23, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 0, 91, 0, 86, 0, 13, 17, 15, 16, 14, 12, 0, 3, 0, 59, 0, 43, 49, 47, 0, 5, 11, 0, 41, 0, 50, 0, 89, 0, 90, 87, 88, 0, 66, 0, 56, 58, 60, 0, 94, 93, 0, 46, 45, 48, 51, 52, 0, 82, 0, 10, 36, 34, 0, 42, 44, 0, 84, 85, 0, 98, 96, 95, 92, 97, 100, 99, 0, 18, 19, 39, 0, 31, 0, 38, 0, 33, 37, 0, 35, 0, 32, 54, 53, 0, 81, 73, 0, 83, 0, 57, 55, 80, 0, 78, 76, 71, 70, 79, 0, 77, 0",0.307,2533.5,38
1,2211.495625194402,"0, 0, 23, 22, 21, 0, 11, 0, 90, 87, 86, 89, 0, 20, 41, 40, 44, 46, 45, 48, 50, 0, 72, 61, 64, 68, 0, 27, 29, 30, 28, 26, 0, 67, 65, 63, 66, 69, 0, 5, 3, 6, 0, 24, 25, 8, 9, 4, 2, 1, 75, 0, 58, 0, 31, 35, 37, 38, 39, 34, 0, 95, 0, 42, 0, 7, 10, 12, 0, 82, 0, 84, 85, 88, 91, 0, 94, 93, 0, 59, 0, 32, 33, 36, 52, 49, 47, 0, 17, 18, 15, 14, 0, 43, 51, 0, 92, 97, 100, 99, 0, 62, 74, 77, 79, 0, 98, 96, 70, 73, 80, 0, 13, 19, 16, 0, 57, 55, 54, 53, 60, 0, 71, 0, 83, 0, 81, 78, 76, 56, 0",0.418,2211.5,30
2,2089.0645183388715,"0, 0, 21, 0, 20, 22, 0, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 17, 18, 19, 16, 14, 12, 0, 40, 0, 23, 0, 66, 0, 59, 0, 78, 76, 73, 77, 79, 80, 0, 28, 26, 0, 24, 25, 27, 29, 52, 49, 0, 1, 0, 5, 3, 4, 2, 75, 0, 7, 8, 9, 6, 0, 43, 42, 44, 45, 48, 50, 0, 41, 46, 51, 0, 30, 0, 83, 82, 84, 85, 88, 89, 0, 34, 0, 10, 11, 0, 91, 0, 87, 86, 97, 0, 57, 55, 54, 53, 56, 58, 60, 0, 93, 0, 90, 96, 95, 94, 92, 100, 99, 0, 13, 15, 36, 0, 39, 0, 33, 0, 81, 71, 70, 0, 31, 35, 37, 38, 0, 32, 0, 98, 0",0.511,2089.06,34
3,2044.9740434474033,"0, 0, 67, 65, 63, 66, 69, 0, 20, 25, 27, 28, 26, 23, 22, 21, 49, 47, 0, 86, 0, 24, 29, 30, 52, 0, 5, 3, 6, 4, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 48, 51, 50, 0, 10, 11, 0, 90, 87, 85, 88, 91, 0, 41, 40, 44, 45, 0, 33, 36, 34, 0, 7, 8, 9, 75, 0, 89, 0, 43, 42, 46, 68, 0, 84, 0, 74, 0, 62, 72, 61, 64, 0, 79, 0, 32, 31, 35, 37, 38, 39, 0, 1, 0, 18, 0, 17, 0, 78, 76, 71, 70, 73, 77, 0, 2, 0, 13, 15, 16, 14, 12, 0, 98, 96, 95, 94, 93, 0, 81, 80, 0, 83, 82, 97, 99, 0, 92, 100, 0, 19, 0",0.602,2044.97,31
5,1849.405023799534,"0, 0, 23, 22, 21, 0, 66, 0, 25, 27, 28, 26, 0, 67, 65, 63, 62, 74, 64, 68, 69, 0, 48, 50, 0, 20, 24, 29, 30, 36, 34, 0, 11, 0, 5, 3, 4, 0, 43, 41, 40, 46, 47, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 75, 0, 6, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 7, 8, 9, 2, 1, 0, 10, 99, 0, 83, 82, 61, 0, 42, 44, 45, 51, 52, 49, 0, 72, 59, 0, 98, 95, 97, 0, 92, 93, 0, 33, 0, 32, 31, 35, 37, 38, 39, 0, 55, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 96, 94, 100, 0, 57, 54, 56, 58, 60, 0, 81, 53, 0",0.782,1849.41,28
7,1835.2784295795386,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 68, 0, 23, 22, 0, 5, 3, 4, 75, 0, 83, 82, 84, 85, 88, 89, 91, 0, 50, 0, 28, 26, 0, 7, 8, 9, 6, 1, 0, 24, 25, 27, 29, 30, 49, 47, 0, 90, 87, 86, 0, 42, 46, 45, 0, 10, 11, 2, 0, 41, 40, 44, 48, 51, 52, 0, 72, 61, 64, 69, 0, 56, 58, 60, 59, 0, 13, 17, 19, 15, 16, 14, 12, 0, 43, 66, 0, 38, 0, 70, 73, 77, 79, 80, 0, 92, 93, 0, 98, 96, 95, 94, 97, 100, 99, 0, 33, 36, 34, 0, 57, 55, 54, 53, 0, 32, 31, 35, 37, 39, 0, 78, 76, 71, 0, 18, 0, 81, 0",0.957,1835.28,28
10,1535.7151637596742,"0, 0, 7, 4, 0, 66, 69, 0, 20, 21, 0, 5, 3, 6, 0, 23, 22, 0, 43, 42, 44, 45, 48, 51, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 99, 0, 24, 25, 28, 26, 0, 10, 11, 2, 1, 75, 0, 41, 40, 46, 0, 90, 87, 86, 89, 91, 0, 8, 9, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 27, 30, 0, 29, 0, 57, 55, 54, 56, 58, 60, 59, 0, 83, 82, 84, 85, 88, 0, 31, 53, 79, 0, 70, 73, 77, 80, 0, 100, 0, 81, 78, 76, 71, 0",1.218,1535.72,24
32,1440.7219872420812,"0, 0, 24, 25, 27, 28, 26, 21, 0, 20, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 1, 75, 0, 7, 46, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 0, 30, 0, 23, 0, 32, 33, 35, 37, 38, 39, 36, 34, 0, 8, 2, 0, 96, 95, 94, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 5, 3, 92, 93, 89, 91, 0, 90, 86, 0, 31, 29, 0, 43, 42, 44, 0, 40, 0, 41, 51, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 84, 85, 88, 0, 98, 87, 83, 82, 0",3.043,1440.72,23
41,1408.9350809202147,"0, 0, 23, 22, 21, 0, 20, 24, 25, 27, 29, 30, 28, 26, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 4, 1, 75, 0, 40, 44, 45, 48, 50, 52, 49, 47, 0, 7, 8, 11, 9, 6, 2, 0, 41, 0, 43, 42, 46, 51, 0, 10, 16, 14, 12, 0, 87, 86, 89, 0, 90, 84, 85, 88, 91, 0, 13, 17, 18, 19, 15, 0, 31, 35, 37, 38, 39, 36, 34, 0, 94, 92, 93, 97, 100, 99, 0, 98, 96, 95, 83, 0, 32, 33, 59, 0, 57, 55, 54, 53, 56, 58, 60, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 82, 0",3.775,1408.94,20
49,1395.8819976138134,"0, 0, 84, 85, 88, 89, 91, 0, 27, 28, 26, 23, 22, 21, 0, 20, 24, 25, 29, 52, 49, 47, 0, 45, 48, 50, 0, 10, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 5, 3, 7, 8, 2, 0, 98, 96, 95, 94, 92, 93, 97, 99, 0, 43, 42, 46, 51, 0, 41, 40, 44, 58, 60, 59, 0, 90, 87, 86, 83, 82, 0, 31, 35, 37, 38, 39, 36, 34, 0, 100, 0, 30, 0, 32, 33, 0, 57, 55, 54, 53, 56, 0, 70, 73, 77, 79, 80, 0, 81, 78, 76, 71, 0",4.428,1395.88,20
55,1283.716054018684,"0, 0, 20, 21, 0, 5, 3, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 22, 0, 43, 42, 45, 48, 51, 50, 52, 49, 47, 0, 84, 85, 88, 89, 91, 0, 24, 25, 27, 28, 26, 0, 7, 8, 9, 6, 2, 0, 30, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 82, 0, 11, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 55, 54, 53, 56, 58, 60, 59, 0, 41, 40, 44, 46, 0, 10, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 29, 0, 90, 87, 86, 83, 0, 57, 0",4.903,1283.72,22
68,1250.829704504274,"0, 0, 27, 29, 30, 28, 26, 23, 22, 21, 0, 20, 24, 25, 10, 11, 9, 6, 4, 1, 75, 0, 55, 54, 53, 56, 58, 60, 59, 0, 67, 65, 63, 62, 74, 72, 61, 68, 66, 69, 0, 90, 87, 86, 85, 88, 89, 91, 0, 5, 3, 7, 8, 2, 0, 43, 42, 45, 48, 50, 52, 49, 47, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 51, 0, 41, 40, 44, 46, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 82, 84, 0, 57, 64, 0, 96, 95, 94, 92, 0, 83, 0",5.915,1250.83,18
69,1223.90045996539,"0, 0, 11, 9, 6, 4, 1, 75, 0, 20, 21, 0, 57, 55, 59, 0, 10, 0, 41, 40, 45, 48, 50, 52, 49, 47, 0, 24, 25, 27, 28, 26, 23, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 2, 0, 83, 82, 84, 85, 88, 89, 91, 0, 90, 87, 86, 0, 43, 42, 44, 46, 51, 0, 29, 30, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 54, 53, 56, 58, 60, 0",5.997,1223.9,18
91,1177.9836130549713,"0, 0, 20, 21, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 75, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 46, 51, 0, 10, 11, 9, 6, 4, 0, 25, 28, 26, 23, 22, 0, 27, 29, 30, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 1, 0, 5, 3, 7, 8, 2, 0, 24, 39, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 59, 0, 57, 55, 54, 53, 56, 58, 60, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",7.688,1177.98,16
107,1147.1948421255033,"0, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 75, 0, 20, 21, 0, 24, 25, 27, 28, 26, 23, 22, 52, 49, 47, 0, 29, 30, 6, 4, 1, 0, 11, 9, 0, 5, 3, 7, 8, 10, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 41, 40, 44, 45, 48, 50, 0, 43, 42, 46, 51, 0, 13, 17, 18, 19, 15, 16, 2, 0, 57, 55, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 54, 53, 56, 58, 60, 0",8.887,1147.19,16
109,1022.8658356463595,"0, 0, 11, 9, 6, 4, 1, 75, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 27, 29, 30, 28, 26, 23, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 20, 24, 25, 10, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 5, 3, 7, 8, 2, 0, 43, 42, 46, 51, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 31, 35, 37, 38, 39, 36, 34, 0, 32, 33, 0",9.04,1022.87,15
