Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2009.0750437430377,"0, 0, 20, 21, 0, 22, 0, 67, 65, 63, 62, 66, 69, 0, 3, 0, 1, 0, 23, 0, 28, 26, 0, 24, 25, 27, 29, 30, 0, 5, 7, 4, 75, 0, 11, 9, 0, 43, 42, 41, 40, 44, 46, 47, 0, 10, 6, 0, 8, 2, 0, 49, 0, 57, 59, 0, 45, 48, 50, 0, 78, 76, 71, 70, 73, 77, 79, 80, 0, 54, 58, 60, 0, 74, 72, 61, 64, 68, 0, 90, 91, 0, 52, 0, 89, 0, 51, 0, 31, 0, 87, 86, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 99, 0, 39, 36, 34, 0, 32, 33, 35, 38, 0, 83, 82, 0, 96, 95, 94, 92, 93, 97, 100, 0, 55, 53, 56, 0, 81, 37, 0",0.35,2009.08,34
1,1841.3253561398874,"0, 0, 45, 48, 50, 0, 20, 22, 21, 0, 67, 65, 66, 69, 0, 54, 56, 58, 60, 0, 23, 0, 87, 86, 89, 0, 24, 25, 27, 29, 30, 28, 26, 0, 11, 9, 0, 5, 3, 4, 0, 43, 42, 47, 0, 83, 82, 84, 85, 88, 91, 0, 40, 0, 63, 62, 74, 72, 61, 64, 68, 0, 10, 0, 13, 17, 18, 19, 15, 14, 0, 41, 44, 46, 49, 0, 75, 0, 38, 0, 8, 6, 0, 52, 0, 57, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 1, 0, 7, 2, 0, 90, 96, 95, 94, 92, 93, 97, 100, 99, 0, 51, 0, 98, 16, 12, 34, 0, 32, 33, 35, 0, 31, 37, 39, 36, 0, 55, 53, 0",0.546,1841.33,31
3,1833.4965122255026,"0, 0, 86, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 47, 0, 23, 22, 0, 52, 0, 7, 0, 3, 4, 0, 24, 25, 27, 29, 30, 28, 26, 0, 5, 75, 0, 43, 42, 41, 44, 45, 48, 51, 50, 49, 0, 10, 6, 0, 8, 9, 0, 40, 46, 69, 0, 1, 0, 11, 2, 0, 59, 0, 90, 91, 0, 73, 77, 79, 80, 0, 66, 0, 87, 89, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 34, 0, 85, 88, 0, 83, 82, 84, 0, 38, 0, 31, 35, 37, 39, 36, 0, 57, 55, 54, 53, 56, 58, 60, 0, 96, 0, 81, 78, 76, 71, 70, 0",0.92,1833.5,31
5,1708.1842894476881,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 23, 22, 0, 24, 25, 27, 28, 26, 0, 5, 3, 4, 0, 7, 8, 6, 0, 43, 42, 41, 40, 44, 45, 48, 50, 0, 68, 0, 10, 11, 9, 2, 1, 75, 0, 87, 86, 89, 0, 90, 88, 0, 52, 49, 47, 0, 51, 0, 61, 64, 0, 96, 95, 94, 92, 93, 97, 100, 99, 0, 74, 72, 0, 29, 30, 34, 0, 46, 59, 0, 13, 17, 18, 19, 15, 14, 0, 98, 84, 85, 0, 32, 33, 35, 37, 38, 39, 36, 0, 83, 82, 91, 0, 57, 55, 54, 53, 56, 58, 60, 0, 31, 16, 12, 0, 73, 77, 79, 80, 0, 81, 78, 76, 71, 70, 0",1.274,1708.18,27
7,1688.7927873849628,"0, 0, 20, 22, 21, 0, 67, 65, 63, 62, 66, 69, 0, 23, 0, 74, 61, 64, 68, 0, 24, 25, 27, 28, 26, 0, 86, 0, 29, 30, 34, 0, 8, 9, 6, 4, 0, 5, 3, 7, 2, 1, 75, 0, 10, 11, 0, 43, 42, 46, 45, 48, 51, 50, 49, 47, 0, 83, 82, 84, 85, 88, 89, 91, 0, 40, 0, 90, 87, 73, 77, 79, 80, 0, 41, 44, 52, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 36, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 72, 0, 31, 35, 37, 38, 39, 0, 59, 0, 32, 33, 60, 0, 57, 55, 58, 0, 81, 78, 76, 71, 70, 0, 54, 53, 56, 0",1.622,1688.79,26
9,1673.799202560013,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 23, 22, 0, 24, 29, 30, 28, 26, 0, 5, 3, 4, 0, 61, 64, 68, 0, 43, 42, 41, 40, 44, 46, 45, 48, 50, 0, 7, 8, 9, 6, 75, 0, 59, 0, 85, 88, 89, 91, 0, 10, 11, 2, 1, 0, 27, 0, 25, 0, 74, 72, 0, 98, 96, 95, 94, 93, 0, 90, 87, 86, 84, 0, 52, 49, 47, 0, 31, 35, 37, 38, 39, 36, 34, 0, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 57, 55, 54, 56, 58, 60, 0, 32, 33, 97, 100, 99, 0, 83, 82, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 53, 0, 92, 0",1.971,1673.8,27
10,1509.6215532575768,"0, 0, 20, 21, 0, 67, 65, 63, 62, 66, 69, 0, 10, 11, 9, 6, 4, 0, 1, 75, 0, 23, 22, 0, 46, 45, 48, 50, 52, 49, 47, 0, 3, 7, 8, 84, 85, 88, 89, 91, 0, 24, 25, 27, 28, 26, 0, 33, 0, 5, 64, 0, 43, 42, 41, 40, 44, 51, 0, 2, 0, 74, 72, 61, 68, 0, 90, 87, 86, 83, 82, 0, 30, 0, 29, 0, 32, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 31, 35, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 58, 60, 0, 57, 55, 54, 53, 56, 0",2.145,1509.62,24
16,1462.1109852042907,"0, 0, 3, 2, 1, 75, 0, 12, 0, 20, 21, 0, 7, 8, 9, 6, 4, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 43, 42, 40, 44, 45, 48, 50, 52, 49, 47, 0, 23, 22, 0, 24, 25, 27, 28, 26, 0, 5, 11, 0, 10, 0, 29, 30, 34, 0, 32, 33, 31, 35, 37, 38, 39, 36, 0, 66, 69, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 87, 86, 88, 89, 91, 0, 46, 0, 51, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 41, 14, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 0, 85, 0, 83, 82, 84, 0",3.149,1462.11,24
17,1430.3471121325642,"0, 0, 20, 21, 0, 67, 65, 63, 69, 0, 43, 42, 41, 40, 44, 45, 47, 0, 30, 28, 26, 23, 22, 0, 24, 25, 27, 29, 46, 49, 0, 5, 3, 7, 8, 9, 6, 4, 2, 1, 75, 0, 10, 11, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 66, 0, 74, 72, 61, 64, 68, 0, 85, 88, 89, 91, 0, 13, 17, 18, 19, 15, 16, 14, 12, 99, 0, 90, 87, 86, 84, 0, 51, 50, 52, 0, 98, 96, 95, 94, 92, 93, 97, 100, 0, 32, 33, 34, 0, 62, 48, 0, 31, 35, 37, 38, 39, 36, 0, 73, 77, 79, 80, 0, 83, 82, 0, 81, 78, 76, 71, 70, 0",3.316,1430.35,22
19,1247.5902588833274,"0, 0, 23, 22, 21, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 40, 44, 45, 48, 50, 52, 49, 47, 0, 20, 24, 25, 27, 28, 26, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 10, 11, 0, 43, 42, 41, 46, 51, 0, 74, 72, 61, 64, 68, 0, 90, 87, 86, 89, 91, 0, 29, 30, 34, 0, 13, 17, 18, 19, 15, 14, 12, 0, 83, 82, 84, 85, 88, 0, 31, 35, 38, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 37, 39, 36, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 16, 0",3.639,1247.59,19
34,1239.390768513778,"0, 0, 20, 21, 0, 7, 8, 9, 6, 4, 2, 1, 75, 0, 32, 33, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 66, 69, 0, 23, 22, 0, 29, 30, 28, 26, 0, 83, 82, 84, 85, 88, 89, 91, 0, 5, 3, 10, 11, 0, 13, 17, 18, 19, 15, 14, 12, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 24, 25, 27, 46, 51, 0, 90, 87, 86, 79, 0, 74, 72, 61, 64, 68, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 31, 35, 16, 0, 81, 78, 76, 71, 70, 73, 77, 80, 0",6.044,1239.39,18
51,1212.6108289386787,"0, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 20, 21, 0, 7, 8, 9, 6, 4, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 67, 65, 63, 62, 66, 69, 0, 5, 3, 10, 11, 2, 1, 0, 85, 88, 89, 91, 0, 90, 87, 86, 84, 0, 74, 72, 61, 64, 68, 0, 13, 17, 18, 19, 15, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 37, 38, 39, 36, 34, 0, 83, 82, 0, 31, 35, 16, 0, 46, 51, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.692,1212.61,18
