Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2420.911068708849,"0, 0, 20, 21, 0, 5, 3, 8, 9, 4, 0, 25, 28, 26, 23, 22, 0, 75, 0, 68, 66, 69, 0, 7, 6, 1, 0, 67, 65, 61, 64, 0, 63, 62, 74, 50, 0, 85, 88, 89, 0, 24, 30, 0, 43, 47, 0, 49, 0, 27, 29, 36, 34, 0, 37, 39, 0, 11, 0, 45, 0, 80, 0, 10, 2, 0, 55, 0, 72, 59, 0, 41, 40, 44, 0, 83, 82, 97, 99, 0, 78, 76, 71, 70, 73, 77, 79, 0, 87, 86, 84, 91, 0, 42, 46, 51, 0, 33, 0, 90, 92, 93, 0, 52, 0, 54, 53, 56, 58, 60, 0, 96, 95, 94, 100, 0, 48, 0, 13, 17, 15, 16, 14, 12, 0, 57, 31, 35, 0, 32, 38, 0, 98, 0, 18, 19, 0, 81, 0",0.293,2420.91,38
1,1973.5666668454442,"0, 0, 75, 0, 85, 88, 89, 0, 20, 21, 0, 98, 96, 95, 94, 97, 100, 99, 0, 72, 61, 64, 68, 69, 0, 8, 9, 6, 4, 0, 41, 46, 45, 48, 50, 49, 47, 0, 83, 82, 84, 0, 67, 65, 63, 62, 74, 66, 0, 22, 0, 24, 25, 26, 23, 0, 43, 40, 44, 51, 52, 0, 87, 86, 0, 27, 28, 0, 5, 3, 7, 2, 1, 0, 29, 34, 0, 10, 11, 14, 0, 19, 15, 16, 12, 0, 81, 78, 76, 71, 70, 73, 79, 0, 42, 54, 53, 56, 58, 60, 59, 0, 90, 91, 0, 13, 17, 18, 37, 38, 0, 36, 0, 30, 0, 35, 0, 57, 55, 0, 92, 93, 80, 0, 32, 33, 31, 39, 0, 77, 0",0.384,1973.57,30
3,1923.6709138550466,"0, 0, 22, 21, 0, 10, 11, 9, 6, 4, 0, 43, 47, 0, 20, 24, 25, 28, 26, 23, 50, 52, 0, 67, 65, 63, 62, 74, 66, 69, 0, 31, 35, 0, 27, 29, 30, 0, 41, 46, 48, 0, 72, 61, 64, 68, 0, 5, 3, 7, 8, 2, 1, 75, 0, 85, 88, 89, 0, 17, 18, 19, 15, 16, 12, 0, 54, 53, 56, 58, 60, 59, 0, 90, 91, 0, 98, 96, 95, 94, 97, 100, 99, 0, 83, 82, 84, 0, 49, 0, 42, 44, 45, 51, 0, 40, 38, 39, 36, 34, 0, 33, 0, 37, 0, 32, 0, 13, 14, 0, 87, 86, 0, 57, 55, 79, 0, 92, 93, 77, 80, 0, 81, 78, 76, 71, 70, 73, 0",0.561,1923.67,28
10,1877.266944494187,"0, 0, 22, 21, 0, 67, 65, 63, 62, 74, 66, 69, 0, 10, 11, 9, 6, 4, 0, 20, 25, 27, 29, 30, 28, 26, 23, 0, 43, 47, 0, 24, 50, 0, 5, 3, 7, 8, 2, 1, 75, 0, 41, 40, 44, 45, 48, 0, 42, 46, 52, 49, 0, 68, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 90, 91, 0, 72, 61, 64, 89, 0, 18, 19, 16, 14, 12, 0, 13, 17, 15, 0, 87, 86, 84, 85, 88, 0, 32, 33, 34, 0, 98, 99, 0, 37, 38, 39, 36, 0, 82, 0, 83, 80, 0, 81, 78, 76, 73, 77, 79, 0, 31, 35, 51, 0, 71, 70, 97, 0, 94, 93, 0, 96, 95, 92, 100, 0",1.154,1877.27,27
16,1871.1773356968772,"0, 0, 20, 21, 0, 41, 40, 46, 48, 0, 22, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 47, 0, 5, 3, 7, 4, 75, 0, 23, 0, 45, 0, 9, 6, 0, 28, 26, 0, 24, 25, 27, 29, 30, 34, 0, 90, 91, 0, 1, 0, 43, 42, 44, 49, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 10, 11, 0, 85, 88, 89, 0, 78, 76, 71, 73, 77, 79, 80, 0, 55, 0, 8, 2, 0, 19, 15, 16, 14, 12, 0, 33, 0, 37, 36, 0, 32, 31, 35, 38, 39, 51, 50, 52, 0, 13, 17, 18, 84, 0, 53, 56, 58, 60, 59, 0, 87, 86, 83, 82, 0, 57, 54, 0, 81, 70, 0",1.662,1871.18,30
17,1862.6326765495867,"0, 0, 20, 21, 0, 43, 42, 44, 45, 48, 50, 52, 49, 47, 0, 22, 0, 25, 27, 29, 30, 23, 0, 31, 35, 34, 0, 28, 26, 0, 67, 65, 63, 62, 66, 0, 24, 8, 9, 6, 4, 0, 90, 86, 0, 69, 0, 32, 33, 37, 38, 39, 36, 51, 0, 87, 84, 85, 88, 89, 91, 0, 75, 0, 46, 0, 5, 3, 7, 1, 0, 10, 11, 2, 0, 41, 40, 74, 72, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 83, 82, 80, 0, 100, 99, 0, 54, 58, 60, 0, 98, 96, 95, 92, 93, 97, 0, 57, 55, 59, 0, 94, 0, 81, 78, 76, 71, 73, 77, 79, 0, 56, 0, 53, 70, 0",1.748,1862.63,28
19,1778.1487681869996,"0, 0, 20, 27, 29, 30, 28, 26, 23, 22, 21, 0, 5, 3, 7, 8, 9, 6, 4, 1, 75, 0, 43, 42, 44, 46, 45, 48, 50, 49, 47, 0, 67, 65, 63, 66, 69, 0, 10, 11, 2, 0, 17, 18, 19, 15, 16, 14, 12, 0, 33, 0, 64, 68, 0, 25, 0, 24, 52, 0, 41, 40, 59, 0, 51, 0, 90, 91, 0, 32, 31, 35, 38, 39, 36, 34, 0, 87, 86, 83, 82, 84, 85, 88, 89, 0, 74, 72, 61, 0, 62, 0, 78, 76, 71, 70, 73, 79, 0, 13, 93, 0, 99, 0, 57, 55, 54, 56, 58, 60, 0, 98, 96, 95, 94, 92, 100, 0, 81, 77, 80, 0, 53, 37, 97, 0",1.916,1778.15,25
23,1692.0887275641344,"0, 0, 20, 21, 0, 30, 28, 26, 23, 22, 0, 67, 65, 63, 62, 68, 69, 0, 42, 44, 48, 50, 49, 47, 0, 5, 3, 4, 75, 0, 24, 25, 27, 29, 34, 0, 41, 40, 45, 0, 13, 17, 18, 19, 15, 16, 14, 12, 1, 0, 43, 46, 51, 52, 0, 72, 61, 64, 66, 0, 87, 86, 84, 85, 88, 89, 91, 0, 10, 11, 9, 6, 0, 32, 35, 38, 0, 90, 7, 8, 2, 0, 100, 99, 0, 74, 0, 98, 96, 95, 92, 93, 97, 0, 83, 82, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 33, 31, 37, 36, 0, 78, 76, 71, 70, 73, 77, 79, 0, 94, 0, 81, 39, 0",2.35,1692.09,24
25,1666.9560301276745,"0, 0, 28, 26, 23, 22, 21, 0, 27, 29, 30, 0, 43, 42, 47, 0, 20, 24, 25, 11, 9, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 98, 96, 95, 94, 92, 93, 97, 99, 2, 0, 46, 48, 50, 52, 49, 0, 87, 86, 88, 89, 91, 0, 5, 3, 7, 8, 10, 84, 85, 0, 41, 40, 44, 45, 51, 0, 53, 58, 0, 90, 83, 82, 73, 77, 79, 0, 13, 17, 18, 19, 15, 14, 12, 0, 57, 55, 54, 59, 66, 0, 32, 33, 34, 0, 37, 38, 39, 36, 0, 100, 0, 78, 76, 71, 70, 80, 0, 31, 35, 56, 60, 0, 81, 16, 0",2.511,1666.96,21
31,1654.3119593722458,"0, 0, 20, 21, 0, 85, 88, 89, 91, 0, 24, 25, 27, 26, 23, 22, 52, 49, 47, 0, 32, 33, 36, 34, 0, 8, 9, 6, 4, 1, 75, 0, 46, 45, 50, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 43, 42, 44, 48, 51, 0, 5, 3, 7, 10, 11, 2, 0, 28, 0, 41, 40, 59, 0, 98, 96, 95, 94, 97, 100, 99, 0, 90, 87, 86, 83, 82, 84, 0, 57, 55, 54, 53, 56, 58, 60, 0, 37, 38, 39, 0, 30, 0, 29, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 19, 15, 14, 0, 66, 0, 31, 35, 0, 18, 0, 17, 16, 0, 92, 93, 0",2.995,1654.31,25
