Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2267.6905284290815,"0, 0, 89, 0, 21, 0, 16, 14, 12, 0, 75, 0, 20, 22, 0, 24, 27, 0, 67, 65, 63, 69, 0, 26, 23, 0, 90, 87, 86, 84, 85, 88, 91, 0, 7, 8, 6, 4, 0, 42, 44, 46, 47, 0, 3, 0, 43, 41, 48, 50, 49, 0, 82, 0, 11, 0, 25, 28, 0, 62, 66, 0, 33, 0, 5, 10, 9, 100, 99, 0, 13, 17, 18, 19, 15, 1, 0, 51, 52, 0, 29, 30, 34, 0, 74, 72, 61, 68, 0, 2, 0, 45, 0, 57, 55, 54, 56, 58, 60, 59, 0, 40, 64, 0, 83, 77, 80, 0, 71, 70, 73, 79, 0, 98, 96, 95, 94, 93, 0, 97, 0, 32, 37, 38, 36, 0, 31, 35, 39, 0, 92, 0, 81, 78, 76, 0, 53, 0",0.394,2267.69,37
3,2099.7972976862147,"0, 0, 20, 22, 21, 0, 43, 42, 44, 45, 48, 51, 50, 49, 47, 0, 67, 65, 63, 74, 0, 26, 23, 0, 41, 40, 46, 52, 0, 16, 14, 12, 0, 89, 0, 24, 25, 27, 28, 0, 61, 64, 68, 69, 0, 3, 75, 0, 9, 6, 4, 2, 1, 0, 5, 7, 8, 10, 11, 0, 15, 0, 34, 0, 98, 96, 95, 94, 93, 0, 53, 56, 58, 60, 0, 88, 0, 33, 31, 35, 37, 38, 36, 0, 85, 0, 91, 0, 62, 66, 0, 13, 17, 18, 19, 30, 0, 29, 0, 90, 87, 86, 84, 0, 82, 0, 32, 39, 59, 0, 81, 78, 76, 71, 70, 73, 79, 0, 83, 99, 0, 57, 55, 54, 72, 97, 100, 0, 92, 77, 80, 0",1.004,2099.8,31
4,2029.3205804190754,"0, 0, 25, 27, 28, 26, 23, 21, 0, 41, 40, 46, 47, 0, 20, 22, 0, 45, 50, 52, 49, 0, 67, 65, 63, 62, 74, 66, 69, 0, 19, 12, 0, 29, 30, 0, 7, 8, 9, 6, 4, 1, 0, 87, 86, 89, 0, 3, 75, 0, 5, 2, 0, 24, 37, 34, 0, 72, 61, 64, 68, 0, 43, 42, 44, 48, 51, 0, 10, 11, 0, 90, 88, 0, 100, 99, 0, 16, 14, 0, 91, 0, 57, 55, 54, 56, 58, 60, 59, 0, 98, 96, 95, 94, 93, 0, 82, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 15, 36, 0, 33, 0, 32, 31, 35, 39, 0, 92, 97, 0, 85, 0, 83, 84, 0, 53, 38, 0",1.201,2029.32,31
6,1867.2186417995024,"0, 0, 28, 52, 49, 47, 0, 24, 25, 26, 23, 21, 0, 41, 40, 68, 0, 20, 22, 0, 3, 0, 100, 0, 5, 6, 4, 1, 75, 0, 13, 17, 18, 15, 16, 14, 12, 0, 67, 65, 63, 69, 0, 43, 42, 44, 46, 45, 48, 50, 0, 27, 29, 30, 34, 0, 10, 11, 9, 0, 83, 84, 85, 88, 89, 91, 0, 51, 0, 7, 8, 2, 0, 61, 64, 0, 35, 37, 38, 36, 0, 66, 0, 62, 74, 72, 80, 0, 31, 0, 90, 87, 86, 82, 93, 0, 32, 33, 39, 0, 98, 96, 95, 94, 99, 0, 57, 55, 54, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0, 19, 92, 97, 0, 53, 0",1.582,1867.22,28
11,1624.5729161081115,"0, 0, 20, 22, 21, 0, 28, 26, 23, 0, 66, 0, 41, 40, 46, 45, 48, 50, 52, 49, 47, 0, 43, 42, 44, 51, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 34, 0, 3, 1, 75, 0, 7, 8, 9, 6, 4, 2, 0, 98, 96, 95, 97, 100, 99, 0, 5, 10, 11, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 15, 16, 14, 12, 0, 13, 17, 18, 19, 59, 0, 54, 56, 58, 60, 0, 32, 33, 38, 0, 83, 82, 93, 0, 31, 35, 37, 39, 36, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 53, 0, 92, 0, 94, 0",2.522,1624.57,23
25,1607.1800216349855,"0, 0, 6, 4, 2, 1, 75, 0, 51, 50, 52, 49, 47, 0, 20, 22, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 5, 9, 0, 7, 8, 10, 11, 0, 3, 12, 0, 15, 16, 14, 0, 83, 82, 84, 85, 88, 89, 91, 0, 43, 42, 44, 46, 45, 48, 0, 66, 0, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 34, 0, 41, 40, 59, 0, 98, 96, 95, 0, 90, 87, 86, 0, 32, 33, 38, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 39, 36, 0, 54, 56, 58, 60, 0, 31, 35, 37, 0, 57, 55, 53, 0",5.024,1607.18,24
27,1489.1437204063677,"0, 0, 75, 0, 41, 40, 45, 48, 51, 50, 52, 49, 47, 0, 43, 42, 46, 0, 24, 25, 27, 29, 30, 28, 26, 23, 21, 0, 20, 22, 0, 5, 10, 11, 9, 6, 4, 2, 1, 0, 66, 69, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 13, 17, 18, 15, 16, 14, 12, 0, 3, 7, 8, 39, 36, 34, 0, 94, 92, 93, 97, 100, 99, 0, 32, 33, 38, 0, 54, 56, 58, 60, 0, 31, 35, 37, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 83, 0, 57, 55, 53, 59, 0, 82, 0, 19, 0, 44, 0",5.372,1489.14,22
28,1443.218551685921,"0, 0, 5, 3, 1, 75, 0, 67, 65, 63, 62, 66, 69, 0, 7, 8, 9, 6, 4, 2, 0, 20, 21, 0, 43, 42, 46, 45, 48, 51, 50, 52, 49, 47, 0, 26, 23, 0, 54, 56, 58, 60, 59, 0, 10, 11, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 24, 25, 27, 29, 30, 28, 22, 0, 41, 40, 44, 61, 64, 68, 0, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 93, 97, 99, 0, 74, 72, 0, 32, 33, 70, 73, 77, 79, 80, 0, 83, 82, 0, 81, 78, 76, 71, 0, 57, 55, 53, 0, 92, 100, 0",5.551,1443.22,21
32,1341.09107159621,"0, 0, 20, 21, 0, 22, 0, 41, 40, 45, 48, 50, 49, 47, 0, 67, 65, 63, 62, 66, 69, 0, 43, 42, 44, 46, 52, 0, 90, 87, 86, 84, 85, 88, 89, 91, 0, 7, 8, 9, 6, 4, 1, 75, 0, 25, 27, 29, 30, 26, 23, 0, 11, 2, 0, 5, 3, 10, 0, 28, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 94, 93, 97, 100, 99, 0, 24, 51, 0, 74, 72, 61, 64, 68, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 92, 0, 57, 55, 59, 0, 83, 82, 0, 54, 53, 56, 58, 60, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",6.242,1341.09,22
36,1286.8234637318433,"0, 0, 42, 44, 46, 45, 48, 51, 50, 52, 49, 47, 0, 61, 64, 68, 69, 0, 67, 65, 63, 62, 66, 0, 11, 9, 6, 4, 2, 1, 75, 0, 20, 21, 0, 22, 0, 24, 25, 27, 29, 30, 28, 26, 23, 0, 3, 7, 8, 10, 0, 97, 100, 99, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 41, 40, 59, 0, 5, 93, 0, 98, 96, 95, 94, 92, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 43, 74, 72, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 58, 60, 80, 0, 81, 78, 76, 71, 70, 73, 77, 79, 0",6.92,1286.82,19
