Iteration,Improved path distance,Iteration path,Execution time,Total travel distance,Number of vehicles used
0,2333.1980083034996,"0, 0, 23, 22, 0, 91, 0, 20, 21, 0, 28, 26, 0, 35, 0, 52, 49, 47, 0, 67, 65, 63, 62, 74, 66, 69, 0, 24, 25, 27, 30, 0, 48, 0, 5, 3, 7, 4, 0, 9, 6, 0, 75, 0, 43, 42, 41, 40, 44, 45, 0, 10, 11, 0, 90, 89, 0, 29, 36, 34, 0, 2, 1, 0, 57, 55, 59, 0, 8, 92, 93, 100, 0, 96, 95, 97, 0, 46, 50, 0, 61, 64, 68, 0, 72, 99, 0, 51, 0, 87, 86, 84, 85, 88, 0, 13, 18, 0, 32, 33, 37, 38, 39, 0, 54, 53, 56, 58, 60, 0, 98, 94, 0, 17, 15, 0, 83, 82, 0, 14, 12, 0, 78, 76, 71, 70, 73, 79, 0, 31, 16, 0, 19, 0, 81, 77, 80, 0",0.376,2333.2,37
1,1963.2251060752892,"0, 0, 20, 21, 0, 74, 0, 67, 65, 63, 66, 69, 0, 23, 22, 0, 61, 64, 68, 0, 29, 0, 90, 89, 0, 43, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 24, 25, 27, 30, 28, 26, 0, 86, 0, 75, 0, 5, 3, 7, 8, 11, 91, 0, 9, 6, 4, 1, 0, 62, 72, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 10, 84, 85, 2, 0, 46, 0, 42, 0, 17, 18, 19, 15, 16, 14, 12, 0, 87, 88, 0, 37, 38, 39, 34, 0, 13, 100, 99, 0, 82, 0, 98, 96, 95, 93, 0, 83, 0, 94, 92, 97, 0, 56, 58, 60, 0, 35, 36, 0, 57, 55, 54, 53, 0, 32, 33, 31, 0",0.577,1963.23,31
2,1655.070554590303,"0, 0, 20, 21, 0, 67, 65, 63, 69, 0, 23, 22, 0, 24, 25, 27, 28, 26, 0, 61, 64, 68, 66, 0, 5, 3, 4, 75, 0, 43, 47, 0, 10, 11, 9, 6, 0, 91, 0, 42, 46, 51, 50, 52, 49, 0, 2, 1, 0, 7, 8, 15, 14, 0, 62, 74, 72, 59, 0, 29, 30, 34, 0, 57, 55, 54, 53, 56, 58, 60, 0, 31, 35, 39, 36, 0, 88, 89, 0, 98, 96, 95, 94, 92, 93, 97, 99, 0, 90, 87, 86, 84, 85, 0, 100, 0, 13, 17, 18, 19, 16, 12, 0, 45, 48, 0, 40, 44, 0, 32, 33, 37, 38, 0, 41, 83, 82, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",0.76,1655.07,27
7,1536.167784321978,"0, 0, 23, 22, 21, 0, 6, 0, 20, 24, 25, 27, 29, 30, 28, 26, 52, 49, 47, 0, 32, 33, 37, 38, 39, 36, 34, 0, 41, 40, 44, 45, 48, 50, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 4, 1, 75, 0, 7, 8, 11, 9, 0, 43, 42, 51, 0, 10, 2, 0, 18, 19, 15, 14, 0, 90, 87, 86, 88, 89, 91, 0, 54, 56, 58, 60, 0, 46, 0, 13, 17, 16, 12, 0, 98, 96, 95, 94, 92, 93, 97, 99, 0, 31, 35, 59, 0, 84, 85, 0, 57, 55, 53, 100, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 0",1.655,1536.17,22
8,1484.6295575049899,"0, 0, 67, 65, 63, 62, 74, 66, 69, 0, 41, 40, 44, 45, 50, 52, 49, 47, 0, 20, 21, 0, 5, 3, 4, 1, 75, 0, 23, 22, 0, 24, 25, 27, 28, 26, 0, 7, 8, 9, 6, 0, 43, 42, 46, 48, 51, 0, 83, 82, 84, 85, 88, 89, 91, 0, 10, 11, 2, 0, 29, 30, 34, 0, 90, 96, 95, 97, 99, 0, 54, 53, 56, 58, 60, 59, 0, 72, 61, 64, 68, 0, 87, 86, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 94, 92, 93, 100, 0, 32, 33, 37, 38, 39, 36, 0, 71, 70, 73, 77, 79, 80, 0, 57, 55, 0, 31, 35, 0, 81, 78, 76, 0",1.831,1484.63,23
11,1473.9829899482843,"0, 0, 20, 21, 0, 67, 65, 63, 62, 72, 61, 64, 68, 69, 0, 23, 22, 0, 10, 11, 9, 6, 2, 1, 75, 0, 24, 25, 27, 28, 26, 0, 41, 40, 44, 45, 48, 51, 52, 49, 47, 0, 5, 3, 4, 0, 7, 8, 15, 16, 14, 12, 0, 90, 87, 86, 85, 88, 89, 91, 0, 82, 84, 0, 43, 42, 46, 50, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 54, 53, 56, 58, 60, 59, 0, 29, 30, 0, 74, 66, 0, 83, 0, 13, 17, 18, 19, 77, 79, 80, 0, 57, 55, 0, 94, 92, 93, 97, 99, 0, 98, 96, 95, 100, 0, 81, 78, 76, 71, 70, 73, 0",2.347,1473.98,22
13,1473.0566840449956,"0, 0, 48, 50, 52, 49, 47, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 69, 0, 23, 22, 0, 24, 25, 27, 29, 30, 28, 26, 4, 1, 75, 0, 10, 11, 9, 6, 0, 5, 3, 7, 8, 2, 0, 32, 31, 35, 37, 38, 39, 36, 34, 0, 90, 82, 84, 85, 88, 89, 91, 0, 43, 42, 41, 40, 44, 45, 0, 46, 51, 0, 57, 55, 54, 56, 58, 60, 59, 0, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 87, 86, 83, 0, 99, 0, 81, 78, 76, 71, 70, 73, 66, 0, 92, 93, 0, 98, 96, 95, 94, 97, 100, 0, 33, 53, 0",2.687,1473.06,21
16,1390.0027548052938,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 22, 0, 41, 40, 50, 49, 47, 0, 24, 25, 27, 11, 9, 6, 4, 1, 75, 0, 5, 3, 7, 8, 2, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 29, 30, 28, 26, 51, 52, 0, 43, 42, 45, 48, 0, 10, 0, 90, 89, 91, 0, 46, 0, 87, 86, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 44, 58, 60, 59, 0, 57, 55, 54, 56, 0, 92, 93, 0, 53, 0",3.191,1390.0,21
20,1373.4800545943697,"0, 0, 20, 21, 0, 67, 65, 63, 62, 72, 61, 64, 68, 66, 69, 0, 7, 6, 4, 1, 75, 0, 23, 22, 0, 24, 25, 27, 29, 30, 28, 26, 51, 50, 52, 49, 47, 0, 5, 3, 8, 2, 0, 46, 48, 0, 11, 9, 0, 10, 84, 85, 88, 89, 91, 0, 83, 82, 0, 43, 42, 45, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 41, 40, 44, 58, 60, 0, 90, 87, 86, 74, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 57, 55, 54, 53, 56, 0, 96, 95, 0",3.848,1373.48,20
23,1219.0971664544638,"0, 0, 11, 9, 6, 4, 1, 0, 20, 21, 0, 43, 42, 41, 40, 44, 45, 48, 51, 50, 52, 49, 47, 0, 90, 89, 91, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 2, 75, 0, 10, 23, 22, 0, 24, 25, 27, 28, 26, 0, 46, 59, 0, 98, 96, 95, 94, 92, 93, 97, 99, 0, 29, 30, 36, 34, 0, 87, 86, 83, 82, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 0, 84, 100, 0",4.344,1219.1,18
33,1207.755476009875,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 66, 69, 0, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 24, 25, 27, 29, 28, 26, 23, 22, 0, 90, 96, 95, 94, 92, 93, 97, 100, 99, 0, 46, 48, 51, 50, 52, 49, 47, 0, 5, 3, 4, 1, 75, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 43, 42, 41, 40, 44, 45, 68, 0, 10, 11, 9, 6, 0, 7, 8, 2, 0, 98, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 13, 17, 18, 19, 15, 16, 14, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 61, 64, 0, 72, 0, 30, 0",5.943,1207.76,19
40,1080.5709799190627,"0, 0, 28, 26, 23, 22, 21, 0, 20, 24, 25, 27, 29, 30, 4, 1, 75, 0, 10, 11, 9, 6, 0, 43, 42, 46, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 2, 0, 90, 89, 91, 0, 41, 40, 44, 45, 51, 0, 87, 86, 83, 82, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 84, 0",7.04,1080.57,16
49,1077.0920773002908,"0, 0, 7, 8, 6, 4, 1, 75, 0, 20, 21, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 23, 22, 0, 5, 3, 2, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 0, 28, 26, 0, 46, 51, 0, 24, 25, 27, 29, 30, 0, 90, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 87, 86, 83, 82, 84, 85, 88, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",8.439,1077.09,18
58,1076.8500707380751,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 49, 47, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 0, 10, 11, 9, 2, 0, 90, 87, 86, 88, 89, 91, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 84, 85, 0, 46, 51, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 83, 82, 0",9.816,1076.85,16
61,977.0321144558246,"0, 0, 20, 24, 25, 27, 29, 30, 28, 26, 23, 22, 21, 0, 10, 11, 9, 6, 4, 1, 75, 0, 84, 85, 88, 89, 91, 0, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 2, 0, 43, 42, 41, 40, 46, 51, 0, 90, 87, 86, 83, 82, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",10.274,977.03,14
72,973.9934933307529,"0, 0, 20, 21, 0, 72, 61, 64, 68, 66, 69, 0, 67, 65, 63, 62, 74, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 2, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 46, 51, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",11.925,973.99,15
74,935.0102293164398,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 43, 42, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 10, 11, 9, 2, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 46, 51, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",12.22,935.01,14
77,934.543773044347,"0, 0, 20, 21, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 43, 42, 46, 48, 50, 52, 49, 47, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 10, 11, 9, 2, 0, 41, 40, 44, 45, 51, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0",12.662,934.54,14
82,934.3806206160159,"0, 0, 20, 21, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 10, 11, 9, 6, 4, 1, 75, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 2, 0, 43, 42, 46, 51, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0",13.414,934.38,14
86,934.1005107267354,"0, 0, 20, 21, 0, 41, 40, 44, 45, 48, 50, 52, 49, 47, 0, 67, 65, 63, 62, 74, 72, 61, 64, 68, 66, 69, 0, 24, 25, 27, 29, 30, 28, 26, 23, 22, 0, 5, 3, 7, 8, 6, 4, 1, 75, 0, 10, 11, 9, 2, 0, 43, 42, 46, 51, 0, 90, 87, 86, 83, 82, 84, 85, 88, 89, 91, 0, 57, 55, 54, 53, 56, 58, 60, 59, 0, 98, 96, 95, 94, 92, 93, 97, 100, 99, 0, 13, 17, 18, 19, 15, 16, 14, 12, 0, 32, 33, 31, 35, 37, 38, 39, 36, 34, 0, 81, 78, 76, 71, 70, 73, 77, 79, 80, 0",14.001,934.1,14
